comp,rep,dispersal,kernel_exp,extirp_prob,mean_alpha
stable,3,0.23713737056616552,0.375,0,4.93
stable,3,0.23713737056616552,0.375,0.05,5.29
stable,3,0.23713737056616552,0.375,0.1,3.82
stable,3,0.23713737056616552,0.41666666666666663,0,5.8
stable,3,0.23713737056616552,0.41666666666666663,0.05,5.04
stable,3,0.23713737056616552,0.41666666666666663,0.1,3.52
stable,3,0.23713737056616552,0.4583333333333333,0,4.51
stable,3,0.23713737056616552,0.4583333333333333,0.05,3.76
stable,3,0.23713737056616552,0.4583333333333333,0.1,2.78
stable,3,0.23713737056616552,0.5,0,4.4
stable,3,0.23713737056616552,0.5,0.05,3.09
stable,3,0.23713737056616552,0.5,0.1,2.44
stable,3,0.23713737056616552,0.5416666666666666,0,4.23
stable,3,0.23713737056616552,0.5416666666666666,0.05,2.82
stable,3,0.23713737056616552,0.5416666666666666,0.1,1.94
stable,3,0.23713737056616552,0.5833333333333333,0,3.32
stable,3,0.23713737056616552,0.5833333333333333,0.05,2.67
stable,3,0.23713737056616552,0.5833333333333333,0.1,1.71
stable,3,0.23713737056616552,0.625,0,3.8
stable,3,0.23713737056616552,0.625,0.05,2.41
stable,3,0.23713737056616552,0.625,0.1,1.25
stable,3,0.23713737056616552,0.6666666666666666,0,3.48
stable,3,0.23713737056616552,0.6666666666666666,0.05,2.01
stable,3,0.23713737056616552,0.6666666666666666,0.1,0.61
stable,3,0.23713737056616552,0.7083333333333333,0,3.78
stable,3,0.23713737056616552,0.7083333333333333,0.05,1.74
stable,3,0.23713737056616552,0.7083333333333333,0.1,0.41
stable,3,0.23713737056616552,0.75,0,3.68
stable,3,0.23713737056616552,0.75,0.05,1.29
stable,3,0.23713737056616552,0.75,0.1,0.29
stable,3,0.23713737056616552,0.7916666666666666,0,3.67
stable,3,0.23713737056616552,0.7916666666666666,0.05,0.98
stable,3,0.23713737056616552,0.7916666666666666,0.1,0.21
stable,3,0.23713737056616552,0.8333333333333333,0,3.45
stable,3,0.23713737056616552,0.8333333333333333,0.05,0.7
stable,3,0.23713737056616552,0.8333333333333333,0.1,0.07
stable,3,0.23713737056616552,0.875,0,3.2
stable,3,0.23713737056616552,0.875,0.05,0.72
stable,3,0.23713737056616552,0.875,0.1,0.08
stable,3,0.23713737056616552,0.9166666666666666,0,3.48
stable,3,0.23713737056616552,0.9166666666666666,0.05,0.33
stable,3,0.23713737056616552,0.9166666666666666,0.1,0.02
stable,3,0.23713737056616552,0.9583333333333333,0,3.27
stable,3,0.23713737056616552,0.9583333333333333,0.05,0.22
stable,3,0.23713737056616552,0.9583333333333333,0.1,0
stable,3,0.23713737056616552,1,0,3.27
stable,3,0.23713737056616552,1,0.05,0.23
stable,3,0.23713737056616552,1,0.1,0
stable,3,0.3831186849557293,0,0,7
stable,3,0.3831186849557293,0,0.05,7.64
stable,3,0.3831186849557293,0,0.1,7.18
stable,3,0.3831186849557293,0.041666666666666664,0,6.99
stable,3,0.3831186849557293,0.041666666666666664,0.05,7.5
stable,3,0.3831186849557293,0.041666666666666664,0.1,7.26
stable,3,0.3831186849557293,0.08333333333333333,0,6.97
stable,3,0.3831186849557293,0.08333333333333333,0.05,7.24
stable,3,0.3831186849557293,0.08333333333333333,0.1,7.14
stable,3,0.3831186849557293,0.125,0,6.8
stable,3,0.3831186849557293,0.125,0.05,7.39
stable,3,0.3831186849557293,0.125,0.1,7.17
stable,3,0.3831186849557293,0.16666666666666666,0,6.79
stable,3,0.3831186849557293,0.16666666666666666,0.05,7.15
stable,3,0.3831186849557293,0.16666666666666666,0.1,6.88
stable,3,0.3831186849557293,0.20833333333333331,0,6.67
stable,3,0.3831186849557293,0.20833333333333331,0.05,7.14
stable,3,0.3831186849557293,0.20833333333333331,0.1,7.11
stable,3,0.3831186849557293,0.25,0,6.53
stable,3,0.3831186849557293,0.25,0.05,6.13
stable,3,0.3831186849557293,0.25,0.1,6.68
stable,3,0.3831186849557293,0.29166666666666663,0,6.4
stable,3,0.3831186849557293,0.29166666666666663,0.05,6.19
stable,3,0.3831186849557293,0.29166666666666663,0.1,5.96
stable,3,0.3831186849557293,0.3333333333333333,0,6.2
stable,3,0.3831186849557293,0.3333333333333333,0.05,5.85
stable,3,0.3831186849557293,0.3333333333333333,0.1,5.41
stable,3,0.3831186849557293,0.375,0,5.81
stable,3,0.3831186849557293,0.375,0.05,5.75
stable,3,0.3831186849557293,0.375,0.1,4.71
stable,3,0.3831186849557293,0.41666666666666663,0,5.65
stable,3,0.3831186849557293,0.41666666666666663,0.05,4.39
stable,3,0.3831186849557293,0.41666666666666663,0.1,2.85
stable,3,0.3831186849557293,0.4583333333333333,0,4.91
stable,3,0.3831186849557293,0.4583333333333333,0.05,4.25
stable,3,0.3831186849557293,0.4583333333333333,0.1,3.25
stable,3,0.3831186849557293,0.5,0,4.93
stable,3,0.3831186849557293,0.5,0.05,4.45
stable,3,0.3831186849557293,0.5,0.1,2.74
stable,3,0.3831186849557293,0.5416666666666666,0,4.66
stable,3,0.3831186849557293,0.5416666666666666,0.05,3.62
stable,3,0.3831186849557293,0.5416666666666666,0.1,2.84
stable,3,0.3831186849557293,0.5833333333333333,0,4.43
stable,3,0.3831186849557293,0.5833333333333333,0.05,3.21
stable,3,0.3831186849557293,0.5833333333333333,0.1,2.1
stable,3,0.3831186849557293,0.625,0,3.47
stable,3,0.3831186849557293,0.625,0.05,2.8
stable,3,0.3831186849557293,0.625,0.1,1.81
stable,3,0.3831186849557293,0.6666666666666666,0,3.91
stable,3,0.3831186849557293,0.6666666666666666,0.05,2.57
stable,3,0.3831186849557293,0.6666666666666666,0.1,1.21
stable,3,0.3831186849557293,0.7083333333333333,0,3.61
stable,3,0.3831186849557293,0.7083333333333333,0.05,2.08
stable,3,0.3831186849557293,0.7083333333333333,0.1,1.24
stable,3,0.3831186849557293,0.75,0,3.85
stable,3,0.3831186849557293,0.75,0.05,1.94
stable,3,0.3831186849557293,0.75,0.1,0.8
stable,3,0.3831186849557293,0.7916666666666666,0,3.4
stable,3,0.3831186849557293,0.7916666666666666,0.05,1.68
stable,3,0.3831186849557293,0.7916666666666666,0.1,0.63
stable,3,0.3831186849557293,0.8333333333333333,0,3.67
stable,3,0.3831186849557293,0.8333333333333333,0.05,1.41
stable,3,0.3831186849557293,0.8333333333333333,0.1,0.36
stable,3,0.3831186849557293,0.875,0,3.38
stable,3,0.3831186849557293,0.875,0.05,1.02
stable,3,0.3831186849557293,0.875,0.1,0.15
stable,3,0.3831186849557293,0.9166666666666666,0,3.55
stable,3,0.3831186849557293,0.9166666666666666,0.05,0.78
stable,3,0.3831186849557293,0.9166666666666666,0.1,0.11
stable,3,0.3831186849557293,0.9583333333333333,0,3.22
stable,3,0.3831186849557293,0.9583333333333333,0.05,0.73
stable,3,0.3831186849557293,0.9583333333333333,0.1,0.06
stable,3,0.3831186849557293,1,0,3.17
stable,3,0.3831186849557293,1,0.05,0.58
stable,3,0.3831186849557293,1,0.1,0.05
stable,3,0.618965818891261,0,0,6
stable,3,0.618965818891261,0,0.05,6.67
stable,3,0.618965818891261,0,0.1,7.11
stable,3,0.618965818891261,0.041666666666666664,0,7
stable,3,0.618965818891261,0.041666666666666664,0.05,7.62
stable,3,0.618965818891261,0.041666666666666664,0.1,7.35
stable,3,0.618965818891261,0.08333333333333333,0,6.97
stable,3,0.618965818891261,0.08333333333333333,0.05,6.66
stable,3,0.618965818891261,0.08333333333333333,0.1,7.22
stable,3,0.618965818891261,0.125,0,6.9
stable,3,0.618965818891261,0.125,0.05,6.64
stable,3,0.618965818891261,0.125,0.1,7.22
stable,3,0.618965818891261,0.16666666666666666,0,6.9
stable,3,0.618965818891261,0.16666666666666666,0.05,7.43
stable,3,0.618965818891261,0.16666666666666666,0.1,7
stable,3,0.618965818891261,0.20833333333333331,0,6.73
stable,3,0.618965818891261,0.20833333333333331,0.05,7.27
stable,3,0.618965818891261,0.20833333333333331,0.1,6.95
stable,3,0.618965818891261,0.25,0,6.63
stable,3,0.618965818891261,0.25,0.05,6.32
stable,3,0.618965818891261,0.25,0.1,6.61
stable,3,0.618965818891261,0.29166666666666663,0,6.53
stable,3,0.618965818891261,0.29166666666666663,0.05,6.14
stable,3,0.618965818891261,0.29166666666666663,0.1,6.83
stable,3,0.618965818891261,0.3333333333333333,0,6.26
stable,3,0.618965818891261,0.3333333333333333,0.05,6.1
stable,3,0.618965818891261,0.3333333333333333,0.1,5.81
stable,3,0.618965818891261,0.375,0,6.18
stable,3,0.618965818891261,0.375,0.05,5.82
stable,3,0.618965818891261,0.375,0.1,5.58
stable,3,0.618965818891261,0.41666666666666663,0,6.25
stable,3,0.618965818891261,0.41666666666666663,0.05,5.66
stable,3,0.618965818891261,0.41666666666666663,0.1,5.18
stable,3,0.618965818891261,0.4583333333333333,0,4.86
stable,3,0.618965818891261,0.4583333333333333,0.05,5
stable,3,0.618965818891261,0.4583333333333333,0.1,4.26
stable,3,0.618965818891261,0.5,0,4.67
stable,3,0.618965818891261,0.5,0.05,4.18
stable,3,0.618965818891261,0.5,0.1,3.57
stable,3,0.618965818891261,0.5416666666666666,0,4.69
stable,3,0.618965818891261,0.5416666666666666,0.05,4.15
stable,3,0.618965818891261,0.5416666666666666,0.1,2.84
stable,3,0.618965818891261,0.5833333333333333,0,4.29
stable,3,0.618965818891261,0.5833333333333333,0.05,3.44
stable,3,0.618965818891261,0.5833333333333333,0.1,3.32
stable,3,0.618965818891261,0.625,0,4.2
stable,3,0.618965818891261,0.625,0.05,2.72
stable,3,0.618965818891261,0.625,0.1,2.35
stable,3,0.618965818891261,0.6666666666666666,0,3.63
stable,3,0.618965818891261,0.6666666666666666,0.05,2.83
stable,3,0.618965818891261,0.6666666666666666,0.1,2.06
stable,3,0.618965818891261,0.7083333333333333,0,3.49
stable,3,0.618965818891261,0.7083333333333333,0.05,2.55
stable,3,0.618965818891261,0.7083333333333333,0.1,1.72
stable,3,0.618965818891261,0.75,0,3.8
stable,3,0.618965818891261,0.75,0.05,2.13
stable,3,0.618965818891261,0.75,0.1,1.33
stable,3,0.618965818891261,0.7916666666666666,0,3.53
stable,3,0.618965818891261,0.7916666666666666,0.05,2.11
stable,3,0.618965818891261,0.7916666666666666,0.1,1.16
stable,3,0.618965818891261,0.8333333333333333,0,3.59
stable,3,0.618965818891261,0.8333333333333333,0.05,1.64
stable,3,0.618965818891261,0.8333333333333333,0.1,0.65
stable,3,0.618965818891261,0.875,0,3.54
stable,3,0.618965818891261,0.875,0.05,1.54
stable,3,0.618965818891261,0.875,0.1,0.34
stable,3,0.618965818891261,0.9166666666666666,0,3.16
stable,3,0.618965818891261,0.9166666666666666,0.05,1.25
stable,3,0.618965818891261,0.9166666666666666,0.1,0.36
stable,3,0.618965818891261,0.9583333333333333,0,3.24
stable,3,0.618965818891261,0.9583333333333333,0.05,1.05
stable,3,0.618965818891261,0.9583333333333333,0.1,0.2
stable,3,0.618965818891261,1,0,3.12
stable,3,0.618965818891261,1,0.05,0.81
stable,3,0.618965818891261,1,0.1,0.15
stable,3,1,0,0,7
stable,3,1,0,0.05,6.65
stable,3,1,0,0.1,7.17
stable,3,1,0.041666666666666664,0,7
stable,3,1,0.041666666666666664,0.05,6.56
stable,3,1,0.041666666666666664,0.1,7.04
stable,3,1,0.08333333333333333,0,6.99
stable,3,1,0.08333333333333333,0.05,7.48
stable,3,1,0.08333333333333333,0.1,7.33
stable,3,1,0.125,0,6.98
stable,3,1,0.125,0.05,6.65
stable,3,1,0.125,0.1,7.06
stable,3,1,0.16666666666666666,0,6.94
stable,3,1,0.16666666666666666,0.05,6.65
stable,3,1,0.16666666666666666,0.1,7.19
stable,3,1,0.20833333333333331,0,6.89
stable,3,1,0.20833333333333331,0.05,6.5
stable,3,1,0.20833333333333331,0.1,6.92
stable,3,1,0.25,0,6.75
stable,3,1,0.25,0.05,6.53
stable,3,1,0.25,0.1,6.84
stable,3,1,0.29166666666666663,0,6.61
stable,3,1,0.29166666666666663,0.05,6.32
stable,3,1,0.29166666666666663,0.1,6.6
stable,3,1,0.3333333333333333,0,6.44
stable,3,1,0.3333333333333333,0.05,6.12
stable,3,1,0.3333333333333333,0.1,6.54
stable,3,1,0.375,0,4.97
stable,3,1,0.375,0.05,6.07
stable,3,1,0.375,0.1,5.65
stable,3,1,0.41666666666666663,0,5.98
stable,3,1,0.41666666666666663,0.05,5.84
stable,3,1,0.41666666666666663,0.1,4.98
stable,3,1,0.4583333333333333,0,5.61
stable,3,1,0.4583333333333333,0.05,5.53
stable,3,1,0.4583333333333333,0.1,3.66
stable,3,1,0.5,0,4.48
stable,3,1,0.5,0.05,3.43
stable,3,1,0.5,0.1,3.14
stable,3,1,0.5416666666666666,0,4.66
stable,3,1,0.5416666666666666,0.05,4.51
stable,3,1,0.5416666666666666,0.1,3.74
stable,3,1,0.5833333333333333,0,4.67
stable,3,1,0.5833333333333333,0.05,3.66
stable,3,1,0.5833333333333333,0.1,2.76
stable,3,1,0.625,0,4.04
stable,3,1,0.625,0.05,3.68
stable,3,1,0.625,0.1,2.97
stable,3,1,0.6666666666666666,0,3.95
stable,3,1,0.6666666666666666,0.05,3.24
stable,3,1,0.6666666666666666,0.1,2.2
stable,3,1,0.7083333333333333,0,3.66
stable,3,1,0.7083333333333333,0.05,2.8
stable,3,1,0.7083333333333333,0.1,2.11
stable,3,1,0.75,0,3.36
stable,3,1,0.75,0.05,2.78
stable,3,1,0.75,0.1,1.9
stable,3,1,0.7916666666666666,0,3.76
stable,3,1,0.7916666666666666,0.05,2.48
stable,3,1,0.7916666666666666,0.1,1.25
stable,3,1,0.8333333333333333,0,3.52
stable,3,1,0.8333333333333333,0.05,1.96
stable,3,1,0.8333333333333333,0.1,1.03
stable,3,1,0.875,0,3.46
stable,3,1,0.875,0.05,1.86
stable,3,1,0.875,0.1,0.99
stable,3,1,0.9166666666666666,0,3.59
stable,3,1,0.9166666666666666,0.05,1.52
stable,3,1,0.9166666666666666,0.1,0.72
stable,3,1,0.9583333333333333,0,3.33
stable,3,1,0.9583333333333333,0.05,1.46
stable,3,1,0.9583333333333333,0.1,0.49
stable,3,1,1,0,3.26
stable,3,1,1,0.05,1.04
stable,3,1,1,0.1,0.22
stable,4,1e-5,0,0,2.87
stable,4,1e-5,0,0.05,0
stable,4,1e-5,0,0.1,0
stable,4,1e-5,0.041666666666666664,0,2.88
stable,4,1e-5,0.041666666666666664,0.05,0
stable,4,1e-5,0.041666666666666664,0.1,0
stable,4,1e-5,0.08333333333333333,0,2.94
stable,4,1e-5,0.08333333333333333,0.05,0
stable,4,1e-5,0.08333333333333333,0.1,0
stable,4,1e-5,0.125,0,2.91
stable,4,1e-5,0.125,0.05,0
stable,4,1e-5,0.125,0.1,0
stable,4,1e-5,0.16666666666666666,0,2.9
stable,4,1e-5,0.16666666666666666,0.05,0
stable,4,1e-5,0.16666666666666666,0.1,0
stable,4,1e-5,0.20833333333333331,0,2.77
stable,4,1e-5,0.20833333333333331,0.05,0
stable,4,1e-5,0.20833333333333331,0.1,0
stable,4,1e-5,0.25,0,2.82
stable,4,1e-5,0.25,0.05,0
stable,4,1e-5,0.25,0.1,0
stable,4,1e-5,0.29166666666666663,0,2.91
stable,4,1e-5,0.29166666666666663,0.05,0
stable,4,1e-5,0.29166666666666663,0.1,0
stable,4,1e-5,0.3333333333333333,0,2.82
stable,4,1e-5,0.3333333333333333,0.05,0
stable,4,1e-5,0.3333333333333333,0.1,0
stable,4,1e-5,0.375,0,2.83
stable,4,1e-5,0.375,0.05,0
stable,4,1e-5,0.375,0.1,0
stable,4,1e-5,0.41666666666666663,0,2.89
stable,4,1e-5,0.41666666666666663,0.05,0
stable,4,1e-5,0.41666666666666663,0.1,0
stable,4,1e-5,0.4583333333333333,0,2.72
stable,4,1e-5,0.4583333333333333,0.05,0
stable,4,1e-5,0.4583333333333333,0.1,0
stable,4,1e-5,0.5,0,2.81
stable,4,1e-5,0.5,0.05,0
stable,4,1e-5,0.5,0.1,0
stable,4,1e-5,0.5416666666666666,0,2.78
stable,4,1e-5,0.5416666666666666,0.05,0
stable,4,1e-5,0.5416666666666666,0.1,0
stable,4,1e-5,0.5833333333333333,0,2.95
stable,4,1e-5,0.5833333333333333,0.05,0
stable,4,1e-5,0.5833333333333333,0.1,0
stable,4,1e-5,0.625,0,3.11
stable,4,1e-5,0.625,0.05,0
stable,4,1e-5,0.625,0.1,0
stable,4,1e-5,0.6666666666666666,0,2.82
stable,4,1e-5,0.6666666666666666,0.05,0
stable,4,1e-5,0.6666666666666666,0.1,0
stable,4,1e-5,0.7083333333333333,0,2.85
stable,4,1e-5,0.7083333333333333,0.05,0
stable,4,1e-5,0.7083333333333333,0.1,0
stable,4,1e-5,0.75,0,2.95
stable,4,1e-5,0.75,0.05,0
stable,4,1e-5,0.75,0.1,0
stable,4,1e-5,0.7916666666666666,0,2.73
stable,4,1e-5,0.7916666666666666,0.05,0
stable,4,1e-5,0.7916666666666666,0.1,0
stable,4,1e-5,0.8333333333333333,0,2.89
stable,4,1e-5,0.8333333333333333,0.05,0
stable,4,1e-5,0.8333333333333333,0.1,0
stable,4,1e-5,0.875,0,2.93
stable,4,1e-5,0.875,0.05,0
stable,4,1e-5,0.875,0.1,0
stable,4,1e-5,0.9166666666666666,0,3.01
stable,4,1e-5,0.9166666666666666,0.05,0
stable,4,1e-5,0.9166666666666666,0.1,0
stable,4,1e-5,0.9583333333333333,0,2.78
stable,4,1e-5,0.9583333333333333,0.05,0
stable,4,1e-5,0.9583333333333333,0.1,0
stable,4,1e-5,1,0,2.92
stable,4,1e-5,1,0.05,0
stable,4,1e-5,1,0.1,0
stable,4,1.6155980984398728e-5,0,0,2.99
stable,4,1.6155980984398728e-5,0,0.05,0
stable,4,1.6155980984398728e-5,0,0.1,0
stable,4,1.6155980984398728e-5,0.041666666666666664,0,2.99
stable,4,1.6155980984398728e-5,0.041666666666666664,0.05,0
stable,4,1.6155980984398728e-5,0.041666666666666664,0.1,0
stable,4,1.6155980984398728e-5,0.08333333333333333,0,2.81
stable,4,1.6155980984398728e-5,0.08333333333333333,0.05,0
stable,4,1.6155980984398728e-5,0.08333333333333333,0.1,0
stable,4,1.6155980984398728e-5,0.125,0,2.97
stable,4,1.6155980984398728e-5,0.125,0.05,0
stable,4,1.6155980984398728e-5,0.125,0.1,0
stable,4,1.6155980984398728e-5,0.16666666666666666,0,2.85
stable,4,1.6155980984398728e-5,0.16666666666666666,0.05,0
stable,4,1.6155980984398728e-5,0.16666666666666666,0.1,0
stable,4,1.6155980984398728e-5,0.20833333333333331,0,2.94
stable,4,1.6155980984398728e-5,0.20833333333333331,0.05,0
stable,4,1.6155980984398728e-5,0.20833333333333331,0.1,0
stable,4,1.6155980984398728e-5,0.25,0,2.89
stable,4,1.6155980984398728e-5,0.25,0.05,0
stable,4,1.6155980984398728e-5,0.25,0.1,0
stable,4,1.6155980984398728e-5,0.29166666666666663,0,2.87
stable,4,1.6155980984398728e-5,0.29166666666666663,0.05,0
stable,4,1.6155980984398728e-5,0.29166666666666663,0.1,0
stable,4,1.6155980984398728e-5,0.3333333333333333,0,2.98
stable,4,1.6155980984398728e-5,0.3333333333333333,0.05,0
stable,4,1.6155980984398728e-5,0.3333333333333333,0.1,0
stable,4,1.6155980984398728e-5,0.375,0,2.79
stable,4,1.6155980984398728e-5,0.375,0.05,0
stable,4,1.6155980984398728e-5,0.375,0.1,0
stable,4,1.6155980984398728e-5,0.41666666666666663,0,2.86
stable,4,1.6155980984398728e-5,0.41666666666666663,0.05,0
stable,4,1.6155980984398728e-5,0.41666666666666663,0.1,0
stable,4,1.6155980984398728e-5,0.4583333333333333,0,2.74
stable,4,1.6155980984398728e-5,0.4583333333333333,0.05,0
stable,4,1.6155980984398728e-5,0.4583333333333333,0.1,0
stable,4,1.6155980984398728e-5,0.5,0,2.99
stable,4,1.6155980984398728e-5,0.5,0.05,0
stable,4,1.6155980984398728e-5,0.5,0.1,0
stable,4,1.6155980984398728e-5,0.5416666666666666,0,2.87
stable,4,1.6155980984398728e-5,0.5416666666666666,0.05,0
stable,4,1.6155980984398728e-5,0.5416666666666666,0.1,0
stable,4,1.6155980984398728e-5,0.5833333333333333,0,2.83
stable,4,1.6155980984398728e-5,0.5833333333333333,0.05,0
stable,4,1.6155980984398728e-5,0.5833333333333333,0.1,0
stable,4,1.6155980984398728e-5,0.625,0,2.77
stable,4,1.6155980984398728e-5,0.625,0.05,0
stable,4,1.6155980984398728e-5,0.625,0.1,0
stable,4,1.6155980984398728e-5,0.6666666666666666,0,2.82
stable,4,1.6155980984398728e-5,0.6666666666666666,0.05,0
stable,4,1.6155980984398728e-5,0.6666666666666666,0.1,0
stable,4,1.6155980984398728e-5,0.7083333333333333,0,2.82
stable,4,1.6155980984398728e-5,0.7083333333333333,0.05,0
stable,4,1.6155980984398728e-5,0.7083333333333333,0.1,0
stable,4,1.6155980984398728e-5,0.75,0,2.81
stable,4,1.6155980984398728e-5,0.75,0.05,0
stable,4,1.6155980984398728e-5,0.75,0.1,0
stable,4,1.6155980984398728e-5,0.7916666666666666,0,2.87
stable,4,1.6155980984398728e-5,0.7916666666666666,0.05,0
stable,4,1.6155980984398728e-5,0.7916666666666666,0.1,0
stable,4,1.6155980984398728e-5,0.8333333333333333,0,2.89
stable,4,1.6155980984398728e-5,0.8333333333333333,0.05,0
stable,4,1.6155980984398728e-5,0.8333333333333333,0.1,0
stable,4,1.6155980984398728e-5,0.875,0,2.96
stable,4,1.6155980984398728e-5,0.875,0.05,0
stable,4,1.6155980984398728e-5,0.875,0.1,0
stable,4,1.6155980984398728e-5,0.9166666666666666,0,2.93
stable,4,1.6155980984398728e-5,0.9166666666666666,0.05,0
stable,4,1.6155980984398728e-5,0.9166666666666666,0.1,0
stable,4,1.6155980984398728e-5,0.9583333333333333,0,2.76
stable,4,1.6155980984398728e-5,0.9583333333333333,0.05,0
stable,4,1.6155980984398728e-5,0.9583333333333333,0.1,0
stable,4,1.6155980984398728e-5,1,0,2.88
stable,4,1.6155980984398728e-5,1,0.05,0
stable,4,1.6155980984398728e-5,1,0.1,0
stable,4,2.6101572156825386e-5,0,0,3.1
stable,4,2.6101572156825386e-5,0,0.05,0
stable,4,2.6101572156825386e-5,0,0.1,0
stable,4,2.6101572156825386e-5,0.041666666666666664,0,3.05
stable,4,2.6101572156825386e-5,0.041666666666666664,0.05,0
stable,4,2.6101572156825386e-5,0.041666666666666664,0.1,0
stable,4,2.6101572156825386e-5,0.08333333333333333,0,3.1
stable,4,2.6101572156825386e-5,0.08333333333333333,0.05,0
stable,4,2.6101572156825386e-5,0.08333333333333333,0.1,0
stable,4,2.6101572156825386e-5,0.125,0,2.96
stable,4,2.6101572156825386e-5,0.125,0.05,0
stable,4,2.6101572156825386e-5,0.125,0.1,0
stable,4,2.6101572156825386e-5,0.16666666666666666,0,2.84
stable,4,2.6101572156825386e-5,0.16666666666666666,0.05,0
stable,4,2.6101572156825386e-5,0.16666666666666666,0.1,0
stable,4,2.6101572156825386e-5,0.20833333333333331,0,2.93
stable,4,2.6101572156825386e-5,0.20833333333333331,0.05,0
stable,4,2.6101572156825386e-5,0.20833333333333331,0.1,0
stable,4,2.6101572156825386e-5,0.25,0,3.06
stable,4,2.6101572156825386e-5,0.25,0.05,0
stable,4,2.6101572156825386e-5,0.25,0.1,0
stable,4,2.6101572156825386e-5,0.29166666666666663,0,2.98
stable,4,2.6101572156825386e-5,0.29166666666666663,0.05,0
stable,4,2.6101572156825386e-5,0.29166666666666663,0.1,0
stable,4,2.6101572156825386e-5,0.3333333333333333,0,2.93
stable,4,2.6101572156825386e-5,0.3333333333333333,0.05,0
stable,4,2.6101572156825386e-5,0.3333333333333333,0.1,0
stable,4,2.6101572156825386e-5,0.375,0,2.94
stable,4,2.6101572156825386e-5,0.375,0.05,0
stable,4,2.6101572156825386e-5,0.375,0.1,0
stable,4,2.6101572156825386e-5,0.41666666666666663,0,2.85
stable,4,2.6101572156825386e-5,0.41666666666666663,0.05,0
stable,4,2.6101572156825386e-5,0.41666666666666663,0.1,0
stable,4,2.6101572156825386e-5,0.4583333333333333,0,2.8
stable,4,2.6101572156825386e-5,0.4583333333333333,0.05,0
stable,4,2.6101572156825386e-5,0.4583333333333333,0.1,0
stable,4,2.6101572156825386e-5,0.5,0,2.97
stable,4,2.6101572156825386e-5,0.5,0.05,0
stable,4,2.6101572156825386e-5,0.5,0.1,0
stable,4,2.6101572156825386e-5,0.5416666666666666,0,2.8
stable,4,2.6101572156825386e-5,0.5416666666666666,0.05,0
stable,4,2.6101572156825386e-5,0.5416666666666666,0.1,0
stable,4,2.6101572156825386e-5,0.5833333333333333,0,2.74
stable,4,2.6101572156825386e-5,0.5833333333333333,0.05,0
stable,4,2.6101572156825386e-5,0.5833333333333333,0.1,0
stable,4,2.6101572156825386e-5,0.625,0,2.91
stable,4,2.6101572156825386e-5,0.625,0.05,0
stable,4,2.6101572156825386e-5,0.625,0.1,0
stable,4,2.6101572156825386e-5,0.6666666666666666,0,2.84
stable,4,2.6101572156825386e-5,0.6666666666666666,0.05,0
stable,4,2.6101572156825386e-5,0.6666666666666666,0.1,0
stable,4,2.6101572156825386e-5,0.7083333333333333,0,2.89
stable,4,2.6101572156825386e-5,0.7083333333333333,0.05,0
stable,4,2.6101572156825386e-5,0.7083333333333333,0.1,0
stable,4,2.6101572156825386e-5,0.75,0,2.83
stable,4,2.6101572156825386e-5,0.75,0.05,0
stable,4,2.6101572156825386e-5,0.75,0.1,0
stable,4,2.6101572156825386e-5,0.7916666666666666,0,2.86
stable,4,2.6101572156825386e-5,0.7916666666666666,0.05,0
stable,4,2.6101572156825386e-5,0.7916666666666666,0.1,0
stable,4,2.6101572156825386e-5,0.8333333333333333,0,2.86
stable,4,2.6101572156825386e-5,0.8333333333333333,0.05,0
stable,4,2.6101572156825386e-5,0.8333333333333333,0.1,0
stable,4,2.6101572156825386e-5,0.875,0,3.01
stable,4,2.6101572156825386e-5,0.875,0.05,0
stable,4,2.6101572156825386e-5,0.875,0.1,0
stable,4,2.6101572156825386e-5,0.9166666666666666,0,2.94
stable,4,2.6101572156825386e-5,0.9166666666666666,0.05,0
stable,4,2.6101572156825386e-5,0.9166666666666666,0.1,0
stable,4,2.6101572156825386e-5,0.9583333333333333,0,2.79
stable,4,2.6101572156825386e-5,0.9583333333333333,0.05,0
stable,4,2.6101572156825386e-5,0.9583333333333333,0.1,0
stable,4,2.6101572156825386e-5,1,0,2.83
stable,4,2.6101572156825386e-5,1,0.05,0
stable,4,2.6101572156825386e-5,1,0.1,0
stable,4,4.216965034285822e-5,0,0,3.29
stable,4,4.216965034285822e-5,0,0.05,0
stable,4,4.216965034285822e-5,0,0.1,0
stable,4,4.216965034285822e-5,0.041666666666666664,0,3.06
stable,4,4.216965034285822e-5,0.041666666666666664,0.05,0
stable,4,4.216965034285822e-5,0.041666666666666664,0.1,0
stable,4,4.216965034285822e-5,0.08333333333333333,0,3
stable,4,4.216965034285822e-5,0.08333333333333333,0.05,0
stable,4,4.216965034285822e-5,0.08333333333333333,0.1,0
stable,4,4.216965034285822e-5,0.125,0,3.12
stable,4,4.216965034285822e-5,0.125,0.05,0
stable,4,4.216965034285822e-5,0.125,0.1,0
stable,4,4.216965034285822e-5,0.16666666666666666,0,2.99
stable,4,4.216965034285822e-5,0.16666666666666666,0.05,0
stable,4,4.216965034285822e-5,0.16666666666666666,0.1,0
stable,4,4.216965034285822e-5,0.20833333333333331,0,2.91
stable,4,4.216965034285822e-5,0.20833333333333331,0.05,0
stable,4,4.216965034285822e-5,0.20833333333333331,0.1,0
stable,4,4.216965034285822e-5,0.25,0,2.97
stable,4,4.216965034285822e-5,0.25,0.05,0
stable,4,4.216965034285822e-5,0.25,0.1,0
