comp,rep,dispersal,kernel_exp,extirp_prob,mean_alpha,gamma,beta
equal,1,1,0.125,0,2,2,1
equal,1,1,0.125,0.025,3.87,4,1.0335917312661498
equal,1,1,0.125,0.05,4.79,5,1.0438413361169103
equal,1,1,0.125,0.07500000000000001,5.57,6,1.0771992818671454
equal,1,1,0.125,0.1,5.36,6,1.1194029850746268
equal,1,1,0.16666666666666666,0,2,2,1
equal,1,1,0.16666666666666666,0.025,5.65,6,1.0619469026548671
equal,1,1,0.16666666666666666,0.05,5.1,6,1.1764705882352942
equal,1,1,0.16666666666666666,0.07500000000000001,7.32,9,1.2295081967213115
equal,1,1,0.16666666666666666,0.1,6.97,8,1.1477761836441893
equal,1,1,0.20833333333333331,0,2.98,3,1.0067114093959733
equal,1,1,0.20833333333333331,0.025,5.18,6,1.1583011583011584
equal,1,1,0.20833333333333331,0.05,5.5,6,1.0909090909090908
equal,1,1,0.20833333333333331,0.07500000000000001,6.41,8,1.24804992199688
equal,1,1,0.20833333333333331,0.1,6.76,9,1.3313609467455623
equal,1,1,0.25,0,1.98,2,1.0101010101010102
equal,1,1,0.25,0.025,5.21,7,1.3435700575815739
equal,1,1,0.25,0.05,6.39,8,1.2519561815336464
equal,1,1,0.25,0.07500000000000001,5.6,7,1.25
equal,1,1,0.25,0.1,5.92,7,1.1824324324324325
equal,1,1,0.29166666666666663,0,2.13,3,1.4084507042253522
equal,1,1,0.29166666666666663,0.025,4.49,6,1.3363028953229399
equal,1,1,0.29166666666666663,0.05,4.92,8,1.6260162601626016
equal,1,1,0.29166666666666663,0.07500000000000001,4.6,7,1.5217391304347827
equal,1,1,0.29166666666666663,0.1,5.89,8,1.3582342954159594
equal,1,1,0.3333333333333333,0,2.54,6,2.3622047244094486
equal,1,1,0.3333333333333333,0.025,4.59,7,1.5250544662309369
equal,1,1,0.3333333333333333,0.05,4.5,7,1.5555555555555556
equal,1,1,0.3333333333333333,0.07500000000000001,4.76,9,1.8907563025210086
equal,1,1,0.3333333333333333,0.1,4.08,7,1.7156862745098038
equal,1,1,0.375,0,1.62,4,2.4691358024691357
equal,1,1,0.375,0.025,3.34,5,1.4970059880239521
equal,1,1,0.375,0.05,4.32,8,1.8518518518518516
equal,1,1,0.375,0.07500000000000001,3.99,7,1.7543859649122806
equal,1,1,0.375,0.1,4.13,8,1.937046004842615
equal,1,1,0.41666666666666663,0,2.13,7,3.286384976525822
equal,1,1,0.41666666666666663,0.025,3.06,6,1.9607843137254901
equal,1,1,0.41666666666666663,0.05,3.17,6,1.8927444794952681
equal,1,1,0.41666666666666663,0.07500000000000001,3.05,7,2.295081967213115
equal,1,1,0.41666666666666663,0.1,3.31,6,1.8126888217522659
equal,1,1,0.4583333333333333,0,1.61,3,1.8633540372670807
equal,1,1,0.4583333333333333,0.025,2.39,5,2.092050209205021
equal,1,1,0.4583333333333333,0.05,3,6,2
equal,1,1,0.4583333333333333,0.07500000000000001,2.49,5,2.008032128514056
equal,1,1,0.4583333333333333,0.1,2.23,4,1.7937219730941705
equal,1,1,0.5,0,1.89,5,2.6455026455026456
equal,1,1,0.5,0.025,2.35,5,2.127659574468085
equal,1,1,0.5,0.05,2.45,5,2.0408163265306123
equal,1,1,0.5,0.07500000000000001,2.26,6,2.6548672566371683
equal,1,1,0.5,0.1,2.13,5,2.347417840375587
equal,1,1,0.5416666666666666,0,1.2,4,3.3333333333333335
equal,1,1,0.5416666666666666,0.025,2.1,5,2.380952380952381
equal,1,1,0.5416666666666666,0.05,2.01,4,1.9900497512437814
equal,1,1,0.5416666666666666,0.07500000000000001,2.07,7,3.381642512077295
equal,1,1,0.5416666666666666,0.1,1.57,5,3.184713375796178
equal,1,1,0.5833333333333333,0,1.36,8,5.88235294117647
equal,1,1,0.5833333333333333,0.025,1.87,8,4.27807486631016
equal,1,1,0.5833333333333333,0.05,1.65,4,2.4242424242424243
equal,1,1,0.5833333333333333,0.07500000000000001,1.66,4,2.4096385542168677
equal,1,1,0.5833333333333333,0.1,1.42,5,3.5211267605633805
equal,1,1,0.625,0,1.1,6,5.454545454545454
equal,1,1,0.625,0.025,1.44,6,4.166666666666667
equal,1,1,0.625,0.05,1.63,6,3.6809815950920246
equal,1,1,0.625,0.07500000000000001,1.29,5,3.875968992248062
equal,1,1,0.625,0.1,1.44,4,2.7777777777777777
equal,1,1,0.6666666666666666,0,1.19,9,7.563025210084034
equal,1,1,0.6666666666666666,0.025,1.31,7,5.343511450381679
equal,1,1,0.6666666666666666,0.05,1.47,8,5.442176870748299
equal,1,1,0.6666666666666666,0.07500000000000001,1.13,6,5.3097345132743365
equal,1,1,0.6666666666666666,0.1,1.06,4,3.773584905660377
equal,1,1,0.7083333333333333,0,1.2,7,5.833333333333334
equal,1,1,0.7083333333333333,0.025,1.1,6,5.454545454545454
equal,1,1,0.7083333333333333,0.05,1.15,5,4.347826086956522
equal,1,1,0.7083333333333333,0.07500000000000001,1.07,5,4.672897196261682
equal,1,1,0.7083333333333333,0.1,0.94,5,5.319148936170213
equal,1,1,0.75,0,1.1,12,10.909090909090908
equal,1,1,0.75,0.025,1.03,6,5.825242718446602
equal,1,1,0.75,0.05,1.04,6,5.769230769230769
equal,1,1,0.75,0.07500000000000001,0.86,4,4.651162790697675
equal,1,1,0.75,0.1,0.7,3,4.285714285714286
equal,1,1,0.7916666666666666,0,1.08,13,12.037037037037036
equal,1,1,0.7916666666666666,0.025,0.98,7,7.142857142857143
equal,1,1,0.7916666666666666,0.05,0.83,7,8.433734939759036
equal,1,1,0.7916666666666666,0.07500000000000001,0.68,5,7.352941176470588
equal,1,1,0.7916666666666666,0.1,0.62,4,6.451612903225807
equal,1,1,0.8333333333333333,0,1.06,11,10.377358490566037
equal,1,1,0.8333333333333333,0.025,0.94,7,7.446808510638299
equal,1,1,0.8333333333333333,0.05,0.72,5,6.944444444444445
equal,1,1,0.8333333333333333,0.07500000000000001,0.55,3,5.454545454545454
equal,1,1,0.8333333333333333,0.1,0.47,4,8.51063829787234
equal,1,1,0.875,0,1.1,15,13.636363636363635
equal,1,1,0.875,0.025,0.88,9,10.227272727272727
equal,1,1,0.875,0.05,0.76,5,6.578947368421052
equal,1,1,0.875,0.07500000000000001,0.57,6,10.526315789473685
equal,1,1,0.875,0.1,0.25,3,12
equal,1,1,0.9166666666666666,0,1.06,16,15.094339622641508
equal,1,1,0.9166666666666666,0.025,0.96,11,11.458333333333334
equal,1,1,0.9166666666666666,0.05,0.59,5,8.474576271186441
equal,1,1,0.9166666666666666,0.07500000000000001,0.41,5,12.195121951219512
equal,1,1,0.9166666666666666,0.1,0.35,4,11.428571428571429
equal,1,1,0.9583333333333333,0,1.06,18,16.9811320754717
equal,1,1,0.9583333333333333,0.025,0.7,8,11.428571428571429
equal,1,1,0.9583333333333333,0.05,0.48,3,6.25
equal,1,1,0.9583333333333333,0.07500000000000001,0.31,4,12.903225806451614
equal,1,1,0.9583333333333333,0.1,0.13,2,15.384615384615383
equal,1,1,1,0,1.06,14,13.20754716981132
equal,1,1,1,0.025,0.74,7,9.45945945945946
equal,1,1,1,0.05,0.53,4,7.547169811320754
equal,1,1,1,0.07500000000000001,0.29,4,13.793103448275863
equal,1,1,1,0.1,0.19,1,5.2631578947368425
equal,2,1e-5,0,0,1.01,30,29.702970297029704
equal,2,1e-5,0,0.025,0,0,0
equal,2,1e-5,0,0.05,0,0,0
equal,2,1e-5,0,0.07500000000000001,0,0,0
equal,2,1e-5,0,0.1,0,0,0
equal,2,1e-5,0.041666666666666664,0,1.01,27,26.73267326732673
equal,2,1e-5,0.041666666666666664,0.025,0,0,0
equal,2,1e-5,0.041666666666666664,0.05,0,0,0
equal,2,1e-5,0.041666666666666664,0.07500000000000001,0,0,0
equal,2,1e-5,0.041666666666666664,0.1,0,0,0
equal,2,1e-5,0.08333333333333333,0,1,29,29
equal,2,1e-5,0.08333333333333333,0.025,0,0,0
equal,2,1e-5,0.08333333333333333,0.05,0,0,0
equal,2,1e-5,0.08333333333333333,0.07500000000000001,0,0,0
equal,2,1e-5,0.08333333333333333,0.1,0,0,0
equal,2,1e-5,0.125,0,1.01,33,32.67326732673267
equal,2,1e-5,0.125,0.025,0,0,0
equal,2,1e-5,0.125,0.05,0,0,0
equal,2,1e-5,0.125,0.07500000000000001,0,0,0
equal,2,1e-5,0.125,0.1,0,0,0
equal,2,1e-5,0.16666666666666666,0,1.01,32,31.683168316831683
equal,2,1e-5,0.16666666666666666,0.025,0,0,0
equal,2,1e-5,0.16666666666666666,0.05,0,0,0
equal,2,1e-5,0.16666666666666666,0.07500000000000001,0,0,0
equal,2,1e-5,0.16666666666666666,0.1,0,0,0
equal,2,1e-5,0.20833333333333331,0,1,31,31
equal,2,1e-5,0.20833333333333331,0.025,0,0,0
equal,2,1e-5,0.20833333333333331,0.05,0,0,0
equal,2,1e-5,0.20833333333333331,0.07500000000000001,0,0,0
equal,2,1e-5,0.20833333333333331,0.1,0,0,0
equal,2,1e-5,0.25,0,1,33,33
equal,2,1e-5,0.25,0.025,0,0,0
equal,2,1e-5,0.25,0.05,0,0,0
equal,2,1e-5,0.25,0.07500000000000001,0,0,0
equal,2,1e-5,0.25,0.1,0,0,0
equal,2,1e-5,0.29166666666666663,0,1,32,32
equal,2,1e-5,0.29166666666666663,0.025,0,0,0
equal,2,1e-5,0.29166666666666663,0.05,0,0,0
equal,2,1e-5,0.29166666666666663,0.07500000000000001,0,0,0
equal,2,1e-5,0.29166666666666663,0.1,0,0,0
equal,2,1e-5,0.3333333333333333,0,1,30,30
equal,2,1e-5,0.3333333333333333,0.025,0,0,0
equal,2,1e-5,0.3333333333333333,0.05,0,0,0
equal,2,1e-5,0.3333333333333333,0.07500000000000001,0,0,0
equal,2,1e-5,0.3333333333333333,0.1,0,0,0
equal,2,1e-5,0.375,0,1,31,31
equal,2,1e-5,0.375,0.025,0,0,0
equal,2,1e-5,0.375,0.05,0,0,0
equal,2,1e-5,0.375,0.07500000000000001,0,0,0
equal,2,1e-5,0.375,0.1,0,0,0
equal,2,1e-5,0.41666666666666663,0,1,28,28
equal,2,1e-5,0.41666666666666663,0.025,0,0,0
equal,2,1e-5,0.41666666666666663,0.05,0,0,0
equal,2,1e-5,0.41666666666666663,0.07500000000000001,0,0,0
equal,2,1e-5,0.41666666666666663,0.1,0,0,0
equal,2,1e-5,0.4583333333333333,0,1,29,29
equal,2,1e-5,0.4583333333333333,0.025,0,0,0
equal,2,1e-5,0.4583333333333333,0.05,0,0,0
equal,2,1e-5,0.4583333333333333,0.07500000000000001,0,0,0
equal,2,1e-5,0.4583333333333333,0.1,0,0,0
equal,2,1e-5,0.5,0,1,31,31
equal,2,1e-5,0.5,0.025,0,0,0
equal,2,1e-5,0.5,0.05,0,0,0
equal,2,1e-5,0.5,0.07500000000000001,0,0,0
equal,2,1e-5,0.5,0.1,0,0,0
equal,2,1e-5,0.5416666666666666,0,1,33,33
equal,2,1e-5,0.5416666666666666,0.025,0,0,0
equal,2,1e-5,0.5416666666666666,0.05,0,0,0
equal,2,1e-5,0.5416666666666666,0.07500000000000001,0,0,0
equal,2,1e-5,0.5416666666666666,0.1,0,0,0
equal,2,1e-5,0.5833333333333333,0,1,30,30
equal,2,1e-5,0.5833333333333333,0.025,0,0,0
equal,2,1e-5,0.5833333333333333,0.05,0,0,0
equal,2,1e-5,0.5833333333333333,0.07500000000000001,0,0,0
equal,2,1e-5,0.5833333333333333,0.1,0,0,0
equal,2,1e-5,0.625,0,1,27,27
equal,2,1e-5,0.625,0.025,0,0,0
equal,2,1e-5,0.625,0.05,0,0,0
equal,2,1e-5,0.625,0.07500000000000001,0,0,0
equal,2,1e-5,0.625,0.1,0,0,0
equal,2,1e-5,0.6666666666666666,0,1,32,32
equal,2,1e-5,0.6666666666666666,0.025,0,0,0
equal,2,1e-5,0.6666666666666666,0.05,0,0,0
equal,2,1e-5,0.6666666666666666,0.07500000000000001,0,0,0
equal,2,1e-5,0.6666666666666666,0.1,0,0,0
equal,2,1e-5,0.7083333333333333,0,1,29,29
equal,2,1e-5,0.7083333333333333,0.025,0,0,0
equal,2,1e-5,0.7083333333333333,0.05,0,0,0
equal,2,1e-5,0.7083333333333333,0.07500000000000001,0,0,0
equal,2,1e-5,0.7083333333333333,0.1,0,0,0
equal,2,1e-5,0.75,0,1,27,27
equal,2,1e-5,0.75,0.025,0,0,0
equal,2,1e-5,0.75,0.05,0,0,0
equal,2,1e-5,0.75,0.07500000000000001,0,0,0
equal,2,1e-5,0.75,0.1,0,0,0
equal,2,1e-5,0.7916666666666666,0,1,30,30
equal,2,1e-5,0.7916666666666666,0.025,0,0,0
equal,2,1e-5,0.7916666666666666,0.05,0,0,0
equal,2,1e-5,0.7916666666666666,0.07500000000000001,0,0,0
equal,2,1e-5,0.7916666666666666,0.1,0,0,0
equal,2,1e-5,0.8333333333333333,0,1,29,29
equal,2,1e-5,0.8333333333333333,0.025,0,0,0
equal,2,1e-5,0.8333333333333333,0.05,0,0,0
equal,2,1e-5,0.8333333333333333,0.07500000000000001,0,0,0
equal,2,1e-5,0.8333333333333333,0.1,0,0,0
equal,2,1e-5,0.875,0,1,30,30
equal,2,1e-5,0.875,0.025,0,0,0
equal,2,1e-5,0.875,0.05,0,0,0
equal,2,1e-5,0.875,0.07500000000000001,0,0,0
equal,2,1e-5,0.875,0.1,0,0,0
equal,2,1e-5,0.9166666666666666,0,1,30,30
equal,2,1e-5,0.9166666666666666,0.025,0,0,0
equal,2,1e-5,0.9166666666666666,0.05,0,0,0
equal,2,1e-5,0.9166666666666666,0.07500000000000001,0,0,0
equal,2,1e-5,0.9166666666666666,0.1,0,0,0
equal,2,1e-5,0.9583333333333333,0,1,32,32
equal,2,1e-5,0.9583333333333333,0.025,0,0,0
equal,2,1e-5,0.9583333333333333,0.05,0,0,0
equal,2,1e-5,0.9583333333333333,0.07500000000000001,0,0,0
equal,2,1e-5,0.9583333333333333,0.1,0,0,0
equal,2,1e-5,1,0,1,34,34
equal,2,1e-5,1,0.025,0,0,0
equal,2,1e-5,1,0.05,0,0,0
equal,2,1e-5,1,0.07500000000000001,0,0,0
equal,2,1e-5,1,0.1,0,0,0
equal,2,1.6155980984398728e-5,0,0,1,30,30
equal,2,1.6155980984398728e-5,0,0.025,0,0,0
equal,2,1.6155980984398728e-5,0,0.05,0,0,0
equal,2,1.6155980984398728e-5,0,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.041666666666666664,0,1.01,28,27.722772277227723
equal,2,1.6155980984398728e-5,0.041666666666666664,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.041666666666666664,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.041666666666666664,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.041666666666666664,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.08333333333333333,0,1,26,26
equal,2,1.6155980984398728e-5,0.08333333333333333,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.08333333333333333,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.08333333333333333,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.08333333333333333,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.125,0,1,30,30
equal,2,1.6155980984398728e-5,0.125,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.125,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.125,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.125,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.16666666666666666,0,1,28,28
equal,2,1.6155980984398728e-5,0.16666666666666666,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.16666666666666666,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.16666666666666666,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.16666666666666666,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.20833333333333331,0,1,30,30
equal,2,1.6155980984398728e-5,0.20833333333333331,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.20833333333333331,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.20833333333333331,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.20833333333333331,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.25,0,1,29,29
equal,2,1.6155980984398728e-5,0.25,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.25,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.25,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.25,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.29166666666666663,0,1,30,30
equal,2,1.6155980984398728e-5,0.29166666666666663,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.29166666666666663,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.29166666666666663,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.29166666666666663,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.3333333333333333,0,1,29,29
equal,2,1.6155980984398728e-5,0.3333333333333333,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.3333333333333333,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.3333333333333333,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.3333333333333333,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.375,0,1,30,30
equal,2,1.6155980984398728e-5,0.375,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.375,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.375,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.375,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.41666666666666663,0,1.01,29,28.712871287128714
equal,2,1.6155980984398728e-5,0.41666666666666663,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.41666666666666663,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.41666666666666663,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.41666666666666663,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.4583333333333333,0,1,28,28
equal,2,1.6155980984398728e-5,0.4583333333333333,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.4583333333333333,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.4583333333333333,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.4583333333333333,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.5,0,1,31,31
equal,2,1.6155980984398728e-5,0.5,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.5,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.5,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.5,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.5416666666666666,0,1,32,32
equal,2,1.6155980984398728e-5,0.5416666666666666,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.5416666666666666,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.5416666666666666,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.5416666666666666,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.5833333333333333,0,1,33,33
equal,2,1.6155980984398728e-5,0.5833333333333333,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.5833333333333333,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.5833333333333333,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.5833333333333333,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.625,0,1,28,28
equal,2,1.6155980984398728e-5,0.625,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.625,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.625,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.625,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.6666666666666666,0,1,30,30
equal,2,1.6155980984398728e-5,0.6666666666666666,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.6666666666666666,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.6666666666666666,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.6666666666666666,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.7083333333333333,0,1,31,31
equal,2,1.6155980984398728e-5,0.7083333333333333,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.7083333333333333,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.7083333333333333,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.7083333333333333,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.75,0,1,29,29
equal,2,1.6155980984398728e-5,0.75,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.75,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.75,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.75,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.7916666666666666,0,1,30,30
equal,2,1.6155980984398728e-5,0.7916666666666666,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.7916666666666666,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.7916666666666666,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.7916666666666666,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.8333333333333333,0,1,31,31
equal,2,1.6155980984398728e-5,0.8333333333333333,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.8333333333333333,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.8333333333333333,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.8333333333333333,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.875,0,1,31,31
equal,2,1.6155980984398728e-5,0.875,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.875,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.875,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.875,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.9166666666666666,0,1,29,29
equal,2,1.6155980984398728e-5,0.9166666666666666,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.9166666666666666,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.9166666666666666,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.9166666666666666,0.1,0,0,0
equal,2,1.6155980984398728e-5,0.9583333333333333,0,1,30,30
equal,2,1.6155980984398728e-5,0.9583333333333333,0.025,0,0,0
equal,2,1.6155980984398728e-5,0.9583333333333333,0.05,0,0,0
equal,2,1.6155980984398728e-5,0.9583333333333333,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,0.9583333333333333,0.1,0,0,0
equal,2,1.6155980984398728e-5,1,0,1,30,30
equal,2,1.6155980984398728e-5,1,0.025,0,0,0
equal,2,1.6155980984398728e-5,1,0.05,0,0,0
equal,2,1.6155980984398728e-5,1,0.07500000000000001,0,0,0
equal,2,1.6155980984398728e-5,1,0.1,0,0,0
equal,2,2.6101572156825386e-5,0,0,1.01,27,26.73267326732673
equal,2,2.6101572156825386e-5,0,0.025,0,0,0
equal,2,2.6101572156825386e-5,0,0.05,0,0,0
equal,2,2.6101572156825386e-5,0,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.041666666666666664,0,1.02,26,25.49019607843137
equal,2,2.6101572156825386e-5,0.041666666666666664,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.041666666666666664,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.041666666666666664,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.041666666666666664,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.08333333333333333,0,1.01,31,30.693069306930692
equal,2,2.6101572156825386e-5,0.08333333333333333,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.08333333333333333,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.08333333333333333,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.08333333333333333,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.125,0,1.01,29,28.712871287128714
equal,2,2.6101572156825386e-5,0.125,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.125,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.125,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.125,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.16666666666666666,0,1,28,28
equal,2,2.6101572156825386e-5,0.16666666666666666,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.16666666666666666,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.16666666666666666,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.16666666666666666,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.20833333333333331,0,1,30,30
equal,2,2.6101572156825386e-5,0.20833333333333331,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.20833333333333331,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.20833333333333331,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.20833333333333331,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.25,0,1.02,32,31.372549019607842
equal,2,2.6101572156825386e-5,0.25,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.25,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.25,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.25,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.29166666666666663,0,1,30,30
equal,2,2.6101572156825386e-5,0.29166666666666663,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.29166666666666663,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.29166666666666663,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.29166666666666663,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.3333333333333333,0,1.01,31,30.693069306930692
equal,2,2.6101572156825386e-5,0.3333333333333333,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.3333333333333333,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.3333333333333333,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.3333333333333333,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.375,0,1,30,30
equal,2,2.6101572156825386e-5,0.375,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.375,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.375,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.375,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.41666666666666663,0,1,31,31
equal,2,2.6101572156825386e-5,0.41666666666666663,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.41666666666666663,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.41666666666666663,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.41666666666666663,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.4583333333333333,0,1.01,32,31.683168316831683
equal,2,2.6101572156825386e-5,0.4583333333333333,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.4583333333333333,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.4583333333333333,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.4583333333333333,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.5,0,1.01,32,31.683168316831683
equal,2,2.6101572156825386e-5,0.5,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.5,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.5,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.5,0.1,0,0,0
equal,2,2.6101572156825386e-5,0.5416666666666666,0,1,30,30
equal,2,2.6101572156825386e-5,0.5416666666666666,0.025,0,0,0
equal,2,2.6101572156825386e-5,0.5416666666666666,0.05,0,0,0
equal,2,2.6101572156825386e-5,0.5416666666666666,0.07500000000000001,0,0,0
equal,2,2.6101572156825386e-5,0.5416666666666666,0.1,0,0,0
