comp,rep,dispersal,kernel_exp,extirp_prob,mean_alpha,gamma,beta
stable,2,0.01333521432163324,0.9583333333333333,0.05,0,0,0
stable,2,0.01333521432163324,0.9583333333333333,0.07500000000000001,0,0,0
stable,2,0.01333521432163324,0.9583333333333333,0.1,0,0,0
stable,2,0.01333521432163324,1,0,3.23,26,8.04953560371517
stable,2,0.01333521432163324,1,0.025,0,0,0
stable,2,0.01333521432163324,1,0.05,0,0,0
stable,2,0.01333521432163324,1,0.07500000000000001,0,0,0
stable,2,0.01333521432163324,1,0.1,0,0,0
stable,2,0.021544346900318846,0,0,5.46,6,1.098901098901099
stable,2,0.021544346900318846,0,0.025,4.65,5,1.075268817204301
stable,2,0.021544346900318846,0,0.05,4.44,5,1.126126126126126
stable,2,0.021544346900318846,0,0.07500000000000001,4.66,6,1.2875536480686696
stable,2,0.021544346900318846,0,0.1,4.4,7,1.5909090909090908
stable,2,0.021544346900318846,0.041666666666666664,0,5.45,6,1.1009174311926606
stable,2,0.021544346900318846,0.041666666666666664,0.025,5,6,1.2
stable,2,0.021544346900318846,0.041666666666666664,0.05,4.29,5,1.1655011655011656
stable,2,0.021544346900318846,0.041666666666666664,0.07500000000000001,3.96,5,1.2626262626262625
stable,2,0.021544346900318846,0.041666666666666664,0.1,5.07,8,1.5779092702169624
stable,2,0.021544346900318846,0.08333333333333333,0,5.34,6,1.1235955056179776
stable,2,0.021544346900318846,0.08333333333333333,0.025,4.94,6,1.214574898785425
stable,2,0.021544346900318846,0.08333333333333333,0.05,4.63,6,1.2958963282937366
stable,2,0.021544346900318846,0.08333333333333333,0.07500000000000001,3.94,5,1.2690355329949239
stable,2,0.021544346900318846,0.08333333333333333,0.1,3.66,5,1.366120218579235
stable,2,0.021544346900318846,0.125,0,5.39,6,1.1131725417439704
stable,2,0.021544346900318846,0.125,0.025,4.93,6,1.2170385395537526
stable,2,0.021544346900318846,0.125,0.05,4.23,6,1.4184397163120566
stable,2,0.021544346900318846,0.125,0.07500000000000001,3.77,5,1.3262599469496021
stable,2,0.021544346900318846,0.125,0.1,3.21,5,1.557632398753894
stable,2,0.021544346900318846,0.16666666666666666,0,5,5,1
stable,2,0.021544346900318846,0.16666666666666666,0.025,4.8,6,1.25
stable,2,0.021544346900318846,0.16666666666666666,0.05,4.01,5,1.2468827930174564
stable,2,0.021544346900318846,0.16666666666666666,0.07500000000000001,3.97,6,1.5113350125944585
stable,2,0.021544346900318846,0.16666666666666666,0.1,2.92,4,1.36986301369863
stable,2,0.021544346900318846,0.20833333333333331,0,4.99,5,1.002004008016032
stable,2,0.021544346900318846,0.20833333333333331,0.025,4.35,5,1.149425287356322
stable,2,0.021544346900318846,0.20833333333333331,0.05,3.51,5,1.4245014245014247
stable,2,0.021544346900318846,0.20833333333333331,0.07500000000000001,2.93,5,1.706484641638225
stable,2,0.021544346900318846,0.20833333333333331,0.1,2.8,6,2.142857142857143
stable,2,0.021544346900318846,0.25,0,5,5,1
stable,2,0.021544346900318846,0.25,0.025,4.2,5,1.1904761904761905
stable,2,0.021544346900318846,0.25,0.05,3.38,5,1.4792899408284024
stable,2,0.021544346900318846,0.25,0.07500000000000001,2.65,4,1.509433962264151
stable,2,0.021544346900318846,0.25,0.1,1.64,4,2.4390243902439024
stable,2,0.021544346900318846,0.29166666666666663,0,4.99,5,1.002004008016032
stable,2,0.021544346900318846,0.29166666666666663,0.025,4.04,5,1.2376237623762376
stable,2,0.021544346900318846,0.29166666666666663,0.05,2.45,5,2.0408163265306123
stable,2,0.021544346900318846,0.29166666666666663,0.07500000000000001,2.2,4,1.8181818181818181
stable,2,0.021544346900318846,0.29166666666666663,0.1,1.36,3,2.205882352941176
stable,2,0.021544346900318846,0.3333333333333333,0,4.99,5,1.002004008016032
stable,2,0.021544346900318846,0.3333333333333333,0.025,3.59,5,1.392757660167131
stable,2,0.021544346900318846,0.3333333333333333,0.05,2.38,4,1.680672268907563
stable,2,0.021544346900318846,0.3333333333333333,0.07500000000000001,1.82,4,2.1978021978021975
stable,2,0.021544346900318846,0.3333333333333333,0.1,0.67,2,2.9850746268656714
stable,2,0.021544346900318846,0.375,0,4.96,5,1.0080645161290323
stable,2,0.021544346900318846,0.375,0.025,3.18,5,1.572327044025157
stable,2,0.021544346900318846,0.375,0.05,1.83,4,2.1857923497267757
stable,2,0.021544346900318846,0.375,0.07500000000000001,0.86,3,3.488372093023256
stable,2,0.021544346900318846,0.375,0.1,0.58,2,3.4482758620689657
stable,2,0.021544346900318846,0.41666666666666663,0,4.93,5,1.0141987829614605
stable,2,0.021544346900318846,0.41666666666666663,0.025,2.84,5,1.7605633802816902
stable,2,0.021544346900318846,0.41666666666666663,0.05,1.58,4,2.531645569620253
stable,2,0.021544346900318846,0.41666666666666663,0.07500000000000001,0.67,2,2.9850746268656714
stable,2,0.021544346900318846,0.41666666666666663,0.1,0,0,0
stable,2,0.021544346900318846,0.4583333333333333,0,4.93,5,1.0141987829614605
stable,2,0.021544346900318846,0.4583333333333333,0.025,2.1,5,2.380952380952381
stable,2,0.021544346900318846,0.4583333333333333,0.05,0.47,2,4.25531914893617
stable,2,0.021544346900318846,0.4583333333333333,0.07500000000000001,0.21,2,9.523809523809524
stable,2,0.021544346900318846,0.4583333333333333,0.1,0,0,0
stable,2,0.021544346900318846,0.5,0,4.68,8,1.7094017094017095
stable,2,0.021544346900318846,0.5,0.025,1.84,3,1.6304347826086956
stable,2,0.021544346900318846,0.5,0.05,0.75,3,4
stable,2,0.021544346900318846,0.5,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.5,0.1,0,0,0
stable,2,0.021544346900318846,0.5416666666666666,0,4.25,11,2.588235294117647
stable,2,0.021544346900318846,0.5416666666666666,0.025,1.61,7,4.3478260869565215
stable,2,0.021544346900318846,0.5416666666666666,0.05,0.16,2,12.5
stable,2,0.021544346900318846,0.5416666666666666,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.5416666666666666,0.1,0,0,0
stable,2,0.021544346900318846,0.5833333333333333,0,3.74,14,3.7433155080213902
stable,2,0.021544346900318846,0.5833333333333333,0.025,0.96,4,4.166666666666667
stable,2,0.021544346900318846,0.5833333333333333,0.05,0.05,1,20
stable,2,0.021544346900318846,0.5833333333333333,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.5833333333333333,0.1,0,0,0
stable,2,0.021544346900318846,0.625,0,4.02,15,3.73134328358209
stable,2,0.021544346900318846,0.625,0.025,0.63,6,9.523809523809524
stable,2,0.021544346900318846,0.625,0.05,0,0,0
stable,2,0.021544346900318846,0.625,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.625,0.1,0,0,0
stable,2,0.021544346900318846,0.6666666666666666,0,3.97,18,4.534005037783375
stable,2,0.021544346900318846,0.6666666666666666,0.025,0.39,5,12.82051282051282
stable,2,0.021544346900318846,0.6666666666666666,0.05,0,0,0
stable,2,0.021544346900318846,0.6666666666666666,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.6666666666666666,0.1,0,0,0
stable,2,0.021544346900318846,0.7083333333333333,0,4.13,19,4.600484261501211
stable,2,0.021544346900318846,0.7083333333333333,0.025,0.13,2,15.384615384615383
stable,2,0.021544346900318846,0.7083333333333333,0.05,0,0,0
stable,2,0.021544346900318846,0.7083333333333333,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.7083333333333333,0.1,0,0,0
stable,2,0.021544346900318846,0.75,0,3.94,16,4.060913705583756
stable,2,0.021544346900318846,0.75,0.025,0.19,3,15.789473684210526
stable,2,0.021544346900318846,0.75,0.05,0,0,0
stable,2,0.021544346900318846,0.75,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.75,0.1,0,0,0
stable,2,0.021544346900318846,0.7916666666666666,0,3.6,24,6.666666666666666
stable,2,0.021544346900318846,0.7916666666666666,0.025,0.03,1,33.333333333333336
stable,2,0.021544346900318846,0.7916666666666666,0.05,0,0,0
stable,2,0.021544346900318846,0.7916666666666666,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.7916666666666666,0.1,0,0,0
stable,2,0.021544346900318846,0.8333333333333333,0,3.43,24,6.997084548104956
stable,2,0.021544346900318846,0.8333333333333333,0.025,0.02,1,50
stable,2,0.021544346900318846,0.8333333333333333,0.05,0,0,0
stable,2,0.021544346900318846,0.8333333333333333,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.8333333333333333,0.1,0,0,0
stable,2,0.021544346900318846,0.875,0,3.46,26,7.514450867052023
stable,2,0.021544346900318846,0.875,0.025,0.06,2,33.333333333333336
stable,2,0.021544346900318846,0.875,0.05,0,0,0
stable,2,0.021544346900318846,0.875,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.875,0.1,0,0,0
stable,2,0.021544346900318846,0.9166666666666666,0,3.45,22,6.3768115942028984
stable,2,0.021544346900318846,0.9166666666666666,0.025,0.03,1,33.333333333333336
stable,2,0.021544346900318846,0.9166666666666666,0.05,0,0,0
stable,2,0.021544346900318846,0.9166666666666666,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.9166666666666666,0.1,0,0,0
stable,2,0.021544346900318846,0.9583333333333333,0,3.48,22,6.32183908045977
stable,2,0.021544346900318846,0.9583333333333333,0.025,0.03,1,33.333333333333336
stable,2,0.021544346900318846,0.9583333333333333,0.05,0,0,0
stable,2,0.021544346900318846,0.9583333333333333,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,0.9583333333333333,0.1,0,0,0
stable,2,0.021544346900318846,1,0,3.15,25,7.936507936507937
stable,2,0.021544346900318846,1,0.025,0.02,1,50
stable,2,0.021544346900318846,1,0.05,0,0,0
stable,2,0.021544346900318846,1,0.07500000000000001,0,0,0
stable,2,0.021544346900318846,1,0.1,0,0,0
stable,2,0.034807005884284134,0,0,5.39,6,1.1131725417439704
stable,2,0.034807005884284134,0,0.025,4.81,5,1.0395010395010396
stable,2,0.034807005884284134,0,0.05,4.62,5,1.0822510822510822
stable,2,0.034807005884284134,0,0.07500000000000001,5.03,6,1.1928429423459244
stable,2,0.034807005884284134,0,0.1,5.25,8,1.5238095238095237
stable,2,0.034807005884284134,0.041666666666666664,0,5.56,6,1.0791366906474822
stable,2,0.034807005884284134,0.041666666666666664,0.025,4.81,5,1.0395010395010396
stable,2,0.034807005884284134,0.041666666666666664,0.05,4.44,5,1.126126126126126
stable,2,0.034807005884284134,0.041666666666666664,0.07500000000000001,4.73,6,1.2684989429175475
stable,2,0.034807005884284134,0.041666666666666664,0.1,5.32,7,1.3157894736842104
stable,2,0.034807005884284134,0.08333333333333333,0,5.43,6,1.1049723756906078
stable,2,0.034807005884284134,0.08333333333333333,0.025,5.2,6,1.1538461538461537
stable,2,0.034807005884284134,0.08333333333333333,0.05,4.92,6,1.2195121951219512
stable,2,0.034807005884284134,0.08333333333333333,0.07500000000000001,4.62,6,1.2987012987012987
stable,2,0.034807005884284134,0.08333333333333333,0.1,4.52,6,1.3274336283185841
stable,2,0.034807005884284134,0.125,0,5.43,6,1.1049723756906078
stable,2,0.034807005884284134,0.125,0.025,5.08,6,1.1811023622047243
stable,2,0.034807005884284134,0.125,0.05,4.86,6,1.2345679012345678
stable,2,0.034807005884284134,0.125,0.07500000000000001,4.49,6,1.3363028953229399
stable,2,0.034807005884284134,0.125,0.1,4.19,7,1.6706443914081144
stable,2,0.034807005884284134,0.16666666666666666,0,5.35,6,1.1214953271028039
stable,2,0.034807005884284134,0.16666666666666666,0.025,5,6,1.2
stable,2,0.034807005884284134,0.16666666666666666,0.05,4.17,6,1.4388489208633093
stable,2,0.034807005884284134,0.16666666666666666,0.07500000000000001,4.59,7,1.5250544662309369
stable,2,0.034807005884284134,0.16666666666666666,0.1,4.1,6,1.4634146341463417
stable,2,0.034807005884284134,0.20833333333333331,0,5.12,6,1.171875
stable,2,0.034807005884284134,0.20833333333333331,0.025,4.78,6,1.2552301255230125
stable,2,0.034807005884284134,0.20833333333333331,0.05,4.34,6,1.3824884792626728
stable,2,0.034807005884284134,0.20833333333333331,0.07500000000000001,4.22,7,1.6587677725118484
stable,2,0.034807005884284134,0.20833333333333331,0.1,2.94,4,1.3605442176870748
stable,2,0.034807005884284134,0.25,0,5.18,6,1.1583011583011584
stable,2,0.034807005884284134,0.25,0.025,4.45,6,1.348314606741573
stable,2,0.034807005884284134,0.25,0.05,4.14,6,1.4492753623188408
stable,2,0.034807005884284134,0.25,0.07500000000000001,2.92,4,1.36986301369863
stable,2,0.034807005884284134,0.25,0.1,2.72,5,1.838235294117647
stable,2,0.034807005884284134,0.29166666666666663,0,5,5,1
stable,2,0.034807005884284134,0.29166666666666663,0.025,4.5,6,1.3333333333333333
stable,2,0.034807005884284134,0.29166666666666663,0.05,3.77,5,1.3262599469496021
stable,2,0.034807005884284134,0.29166666666666663,0.07500000000000001,3.28,5,1.524390243902439
stable,2,0.034807005884284134,0.29166666666666663,0.1,2.35,4,1.702127659574468
stable,2,0.034807005884284134,0.3333333333333333,0,4.95,8,1.6161616161616161
stable,2,0.034807005884284134,0.3333333333333333,0.025,4.26,5,1.1737089201877935
stable,2,0.034807005884284134,0.3333333333333333,0.05,3.14,5,1.592356687898089
stable,2,0.034807005884284134,0.3333333333333333,0.07500000000000001,2.58,5,1.937984496124031
stable,2,0.034807005884284134,0.3333333333333333,0.1,1.47,3,2.0408163265306123
stable,2,0.034807005884284134,0.375,0,5,5,1
stable,2,0.034807005884284134,0.375,0.025,3.76,5,1.3297872340425532
stable,2,0.034807005884284134,0.375,0.05,2.84,4,1.4084507042253522
stable,2,0.034807005884284134,0.375,0.07500000000000001,1.72,4,2.3255813953488373
stable,2,0.034807005884284134,0.375,0.1,1.27,3,2.3622047244094486
stable,2,0.034807005884284134,0.41666666666666663,0,4.96,5,1.0080645161290323
stable,2,0.034807005884284134,0.41666666666666663,0.025,3.7,6,1.6216216216216215
stable,2,0.034807005884284134,0.41666666666666663,0.05,1.7,5,2.9411764705882355
stable,2,0.034807005884284134,0.41666666666666663,0.07500000000000001,1.42,3,2.1126760563380285
stable,2,0.034807005884284134,0.41666666666666663,0.1,0.63,2,3.1746031746031744
stable,2,0.034807005884284134,0.4583333333333333,0,4.69,10,2.1321961620469083
stable,2,0.034807005884284134,0.4583333333333333,0.025,2.97,6,2.02020202020202
stable,2,0.034807005884284134,0.4583333333333333,0.05,1.53,5,3.2679738562091503
stable,2,0.034807005884284134,0.4583333333333333,0.07500000000000001,1,3,3
stable,2,0.034807005884284134,0.4583333333333333,0.1,0.27,1,3.7037037037037033
stable,2,0.034807005884284134,0.5,0,4.55,10,2.197802197802198
stable,2,0.034807005884284134,0.5,0.025,2.86,6,2.097902097902098
stable,2,0.034807005884284134,0.5,0.05,1.17,5,4.273504273504273
stable,2,0.034807005884284134,0.5,0.07500000000000001,0.75,3,4
stable,2,0.034807005884284134,0.5,0.1,0,0,0
stable,2,0.034807005884284134,0.5416666666666666,0,4.69,10,2.1321961620469083
stable,2,0.034807005884284134,0.5416666666666666,0.025,2.29,6,2.6200873362445414
stable,2,0.034807005884284134,0.5416666666666666,0.05,1.08,6,5.555555555555555
stable,2,0.034807005884284134,0.5416666666666666,0.07500000000000001,0.28,1,3.571428571428571
stable,2,0.034807005884284134,0.5416666666666666,0.1,0,0,0
stable,2,0.034807005884284134,0.5833333333333333,0,4.24,13,3.0660377358490565
stable,2,0.034807005884284134,0.5833333333333333,0.025,1.46,4,2.73972602739726
stable,2,0.034807005884284134,0.5833333333333333,0.05,0.3,2,6.666666666666667
stable,2,0.034807005884284134,0.5833333333333333,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.5833333333333333,0.1,0,0,0
stable,2,0.034807005884284134,0.625,0,4.12,18,4.368932038834951
stable,2,0.034807005884284134,0.625,0.025,1.37,6,4.37956204379562
stable,2,0.034807005884284134,0.625,0.05,0.2,2,10
stable,2,0.034807005884284134,0.625,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.625,0.1,0,0,0
stable,2,0.034807005884284134,0.6666666666666666,0,3.79,16,4.221635883905013
stable,2,0.034807005884284134,0.6666666666666666,0.025,0.86,5,5.813953488372093
stable,2,0.034807005884284134,0.6666666666666666,0.05,0.1,2,20
stable,2,0.034807005884284134,0.6666666666666666,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.6666666666666666,0.1,0,0,0
stable,2,0.034807005884284134,0.7083333333333333,0,4,18,4.5
stable,2,0.034807005884284134,0.7083333333333333,0.025,0.77,6,7.792207792207792
stable,2,0.034807005884284134,0.7083333333333333,0.05,0.01,1,100
stable,2,0.034807005884284134,0.7083333333333333,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.7083333333333333,0.1,0,0,0
stable,2,0.034807005884284134,0.75,0,3.6,18,5
stable,2,0.034807005884284134,0.75,0.025,0.49,6,12.244897959183673
stable,2,0.034807005884284134,0.75,0.05,0,0,0
stable,2,0.034807005884284134,0.75,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.75,0.1,0,0,0
stable,2,0.034807005884284134,0.7916666666666666,0,3.57,21,5.882352941176471
stable,2,0.034807005884284134,0.7916666666666666,0.025,0.4,4,10
stable,2,0.034807005884284134,0.7916666666666666,0.05,0,0,0
stable,2,0.034807005884284134,0.7916666666666666,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.7916666666666666,0.1,0,0,0
stable,2,0.034807005884284134,0.8333333333333333,0,3.76,16,4.25531914893617
stable,2,0.034807005884284134,0.8333333333333333,0.025,0.31,3,9.67741935483871
stable,2,0.034807005884284134,0.8333333333333333,0.05,0,0,0
stable,2,0.034807005884284134,0.8333333333333333,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.8333333333333333,0.1,0,0,0
stable,2,0.034807005884284134,0.875,0,3.42,19,5.555555555555555
stable,2,0.034807005884284134,0.875,0.025,0.22,3,13.636363636363637
stable,2,0.034807005884284134,0.875,0.05,0,0,0
stable,2,0.034807005884284134,0.875,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.875,0.1,0,0,0
stable,2,0.034807005884284134,0.9166666666666666,0,3.36,23,6.845238095238096
stable,2,0.034807005884284134,0.9166666666666666,0.025,0.05,2,40
stable,2,0.034807005884284134,0.9166666666666666,0.05,0,0,0
stable,2,0.034807005884284134,0.9166666666666666,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.9166666666666666,0.1,0,0,0
stable,2,0.034807005884284134,0.9583333333333333,0,3.56,22,6.179775280898876
stable,2,0.034807005884284134,0.9583333333333333,0.025,0.03,1,33.333333333333336
stable,2,0.034807005884284134,0.9583333333333333,0.05,0,0,0
stable,2,0.034807005884284134,0.9583333333333333,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,0.9583333333333333,0.1,0,0,0
stable,2,0.034807005884284134,1,0,3.52,21,5.965909090909091
stable,2,0.034807005884284134,1,0.025,0.04,1,25
stable,2,0.034807005884284134,1,0.05,0,0,0
stable,2,0.034807005884284134,1,0.07500000000000001,0,0,0
stable,2,0.034807005884284134,1,0.1,0,0,0
stable,2,0.05623413251903491,0,0,5.64,6,1.0638297872340425
stable,2,0.05623413251903491,0,0.025,4.85,5,1.0309278350515465
stable,2,0.05623413251903491,0,0.05,5.35,6,1.1214953271028039
stable,2,0.05623413251903491,0,0.07500000000000001,5.43,7,1.289134438305709
stable,2,0.05623413251903491,0,0.1,5.98,8,1.3377926421404682
stable,2,0.05623413251903491,0.041666666666666664,0,5.56,6,1.0791366906474822
stable,2,0.05623413251903491,0.041666666666666664,0.025,5.44,6,1.102941176470588
stable,2,0.05623413251903491,0.041666666666666664,0.05,5.22,6,1.149425287356322
stable,2,0.05623413251903491,0.041666666666666664,0.07500000000000001,5.19,6,1.1560693641618496
stable,2,0.05623413251903491,0.041666666666666664,0.1,5.68,7,1.2323943661971832
stable,2,0.05623413251903491,0.08333333333333333,0,5.53,6,1.0849909584086799
stable,2,0.05623413251903491,0.08333333333333333,0.025,5.27,6,1.1385199240986719
stable,2,0.05623413251903491,0.08333333333333333,0.05,5.08,6,1.1811023622047243
stable,2,0.05623413251903491,0.08333333333333333,0.07500000000000001,5.03,6,1.1928429423459244
stable,2,0.05623413251903491,0.08333333333333333,0.1,5.55,8,1.4414414414414416
stable,2,0.05623413251903491,0.125,0,5.46,6,1.098901098901099
stable,2,0.05623413251903491,0.125,0.025,5.22,6,1.149425287356322
stable,2,0.05623413251903491,0.125,0.05,4.9,6,1.2244897959183672
stable,2,0.05623413251903491,0.125,0.07500000000000001,5.12,7,1.3671875
stable,2,0.05623413251903491,0.125,0.1,5.48,7,1.2773722627737225
stable,2,0.05623413251903491,0.16666666666666666,0,5.39,6,1.1131725417439704
stable,2,0.05623413251903491,0.16666666666666666,0.025,5.24,6,1.1450381679389312
stable,2,0.05623413251903491,0.16666666666666666,0.05,4.87,6,1.2320328542094456
stable,2,0.05623413251903491,0.16666666666666666,0.07500000000000001,5.18,6,1.1583011583011584
stable,2,0.05623413251903491,0.16666666666666666,0.1,4.75,6,1.263157894736842
stable,2,0.05623413251903491,0.20833333333333331,0,5.39,6,1.1131725417439704
stable,2,0.05623413251903491,0.20833333333333331,0.025,4.79,5,1.0438413361169103
stable,2,0.05623413251903491,0.20833333333333331,0.05,4.76,6,1.2605042016806722
stable,2,0.05623413251903491,0.20833333333333331,0.07500000000000001,4.91,7,1.4256619144602851
stable,2,0.05623413251903491,0.20833333333333331,0.1,4.04,6,1.4851485148514851
stable,2,0.05623413251903491,0.25,0,5,5,1
stable,2,0.05623413251903491,0.25,0.025,4.97,6,1.2072434607645877
stable,2,0.05623413251903491,0.25,0.05,4.21,5,1.187648456057007
stable,2,0.05623413251903491,0.25,0.07500000000000001,4.21,6,1.4251781472684086
stable,2,0.05623413251903491,0.25,0.1,2.85,4,1.4035087719298245
stable,2,0.05623413251903491,0.29166666666666663,0,5.12,6,1.171875
stable,2,0.05623413251903491,0.29166666666666663,0.025,4.68,6,1.2820512820512822
stable,2,0.05623413251903491,0.29166666666666663,0.05,4.08,6,1.4705882352941175
stable,2,0.05623413251903491,0.29166666666666663,0.07500000000000001,3.85,5,1.2987012987012987
stable,2,0.05623413251903491,0.29166666666666663,0.1,2.98,4,1.342281879194631
stable,2,0.05623413251903491,0.3333333333333333,0,5,5,1
stable,2,0.05623413251903491,0.3333333333333333,0.025,4.51,5,1.1086474501108647
stable,2,0.05623413251903491,0.3333333333333333,0.05,4.05,5,1.234567901234568
stable,2,0.05623413251903491,0.3333333333333333,0.07500000000000001,2.74,4,1.4598540145985401
stable,2,0.05623413251903491,0.3333333333333333,0.1,2.58,5,1.937984496124031
stable,2,0.05623413251903491,0.375,0,4.97,5,1.006036217303823
stable,2,0.05623413251903491,0.375,0.025,4.24,7,1.650943396226415
stable,2,0.05623413251903491,0.375,0.05,3.79,5,1.3192612137203166
stable,2,0.05623413251903491,0.375,0.07500000000000001,2.72,4,1.4705882352941175
stable,2,0.05623413251903491,0.375,0.1,2.45,5,2.0408163265306123
stable,2,0.05623413251903491,0.41666666666666663,0,4.99,5,1.002004008016032
stable,2,0.05623413251903491,0.41666666666666663,0.025,4.04,6,1.4851485148514851
stable,2,0.05623413251903491,0.41666666666666663,0.05,3.03,7,2.31023102310231
stable,2,0.05623413251903491,0.41666666666666663,0.07500000000000001,1.69,3,1.7751479289940828
stable,2,0.05623413251903491,0.41666666666666663,0.1,0.96,2,2.0833333333333335
stable,2,0.05623413251903491,0.4583333333333333,0,4.95,5,1.0101010101010102
stable,2,0.05623413251903491,0.4583333333333333,0.025,3.16,6,1.8987341772151898
stable,2,0.05623413251903491,0.4583333333333333,0.05,2.46,4,1.6260162601626016
stable,2,0.05623413251903491,0.4583333333333333,0.07500000000000001,1.88,5,2.6595744680851063
stable,2,0.05623413251903491,0.4583333333333333,0.1,0.98,2,2.0408163265306123
stable,2,0.05623413251903491,0.5,0,4.75,9,1.894736842105263
stable,2,0.05623413251903491,0.5,0.025,2.99,6,2.0066889632107023
stable,2,0.05623413251903491,0.5,0.05,1.14,4,3.5087719298245617
stable,2,0.05623413251903491,0.5,0.07500000000000001,0.88,2,2.272727272727273
stable,2,0.05623413251903491,0.5,0.1,0.77,2,2.5974025974025974
stable,2,0.05623413251903491,0.5416666666666666,0,4.79,9,1.8789144050104385
stable,2,0.05623413251903491,0.5416666666666666,0.025,3.13,6,1.9169329073482428
stable,2,0.05623413251903491,0.5416666666666666,0.05,1.46,2,1.36986301369863
stable,2,0.05623413251903491,0.5416666666666666,0.07500000000000001,0.99,2,2.0202020202020203
stable,2,0.05623413251903491,0.5416666666666666,0.1,0.4,2,5
stable,2,0.05623413251903491,0.5833333333333333,0,3.92,11,2.806122448979592
stable,2,0.05623413251903491,0.5833333333333333,0.025,2.25,9,4
stable,2,0.05623413251903491,0.5833333333333333,0.05,1.09,4,3.6697247706422016
stable,2,0.05623413251903491,0.5833333333333333,0.07500000000000001,0.45,3,6.666666666666666
stable,2,0.05623413251903491,0.5833333333333333,0.1,0,0,0
stable,2,0.05623413251903491,0.625,0,4.48,10,2.2321428571428568
stable,2,0.05623413251903491,0.625,0.025,1.95,10,5.128205128205129
stable,2,0.05623413251903491,0.625,0.05,0.82,4,4.878048780487805
stable,2,0.05623413251903491,0.625,0.07500000000000001,0.19,2,10.526315789473685
stable,2,0.05623413251903491,0.625,0.1,0,0,0
stable,2,0.05623413251903491,0.6666666666666666,0,4.21,13,3.0878859857482186
stable,2,0.05623413251903491,0.6666666666666666,0.025,1.34,11,8.208955223880597
stable,2,0.05623413251903491,0.6666666666666666,0.05,0.5,4,8
stable,2,0.05623413251903491,0.6666666666666666,0.07500000000000001,0,0,0
stable,2,0.05623413251903491,0.6666666666666666,0.1,0,0,0
stable,2,0.05623413251903491,0.7083333333333333,0,4.19,14,3.3412887828162288
stable,2,0.05623413251903491,0.7083333333333333,0.025,1.1,7,6.363636363636363
stable,2,0.05623413251903491,0.7083333333333333,0.05,0.19,2,10.526315789473685
stable,2,0.05623413251903491,0.7083333333333333,0.07500000000000001,0,0,0
stable,2,0.05623413251903491,0.7083333333333333,0.1,0,0,0
stable,2,0.05623413251903491,0.75,0,4.03,18,4.466501240694789
stable,2,0.05623413251903491,0.75,0.025,0.87,6,6.8965517241379315
stable,2,0.05623413251903491,0.75,0.05,0.2,2,10
stable,2,0.05623413251903491,0.75,0.07500000000000001,0,0,0
stable,2,0.05623413251903491,0.75,0.1,0,0,0
stable,2,0.05623413251903491,0.7916666666666666,0,3.95,21,5.3164556962025316
stable,2,0.05623413251903491,0.7916666666666666,0.025,0.63,5,7.936507936507937
stable,2,0.05623413251903491,0.7916666666666666,0.05,0,0,0
stable,2,0.05623413251903491,0.7916666666666666,0.07500000000000001,0,0,0
stable,2,0.05623413251903491,0.7916666666666666,0.1,0,0,0
stable,2,0.05623413251903491,0.8333333333333333,0,3.61,23,6.3711911357340725
stable,2,0.05623413251903491,0.8333333333333333,0.025,0.49,2,4.081632653061225
stable,2,0.05623413251903491,0.8333333333333333,0.05,0.05,1,20
stable,2,0.05623413251903491,0.8333333333333333,0.07500000000000001,0,0,0
stable,2,0.05623413251903491,0.8333333333333333,0.1,0,0,0
stable,2,0.05623413251903491,0.875,0,3.57,23,6.442577030812325
stable,2,0.05623413251903491,0.875,0.025,0.35,3,8.571428571428571
stable,2,0.05623413251903491,0.875,0.05,0,0,0
stable,2,0.05623413251903491,0.875,0.07500000000000001,0,0,0
stable,2,0.05623413251903491,0.875,0.1,0,0,0
stable,2,0.05623413251903491,0.9166666666666666,0,3.63,19,5.234159779614325
stable,2,0.05623413251903491,0.9166666666666666,0.025,0.21,4,19.047619047619047
stable,2,0.05623413251903491,0.9166666666666666,0.05,0,0,0
stable,2,0.05623413251903491,0.9166666666666666,0.07500000000000001,0,0,0
