rep,condition,disp_rate,kernel_exp,germ_rate,survival_rate,disturb_rate,temp_noise_color,temp_noise_sd,spat_heterogeneity,env_temp_cv_mean.env_temp_cv_mean,env_spat_cv_mean.env_spat_cv_mean,CV_S_L,CV_C_L,CV_S_R,CV_C_R,phi_S_L2R,phi_C_L2R,phi_S2C_L,phi_S2C_R,alpha_div,beta_div,gamma_div,beta_spatial,beta_temporal,local_dsr_richness,local_dsr_cv
1,stable,2.0691380811147905e-4,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.3044058995545368,0.2061656491270274,0.11721394165387292,0.028271785113392203,0.38505804856411163,0.13713140493144305,0.6772721863430612,0.24119814345018284,1.5095000000000005,15.556555774059298,23.48,0.8869697685426745,0.042516197920984745,1.5095,NA
1,stable,3.79269019073225e-4,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.31483741340005283,0.18486955499253438,0.09499088049098836,0.03235458462834099,0.30171407986472937,0.17501304976715917,0.5871905533591306,0.34060727157287923,1.8597000000000008,9.692584967374954,18.02,0.7606213130775198,0.04621703659362917,1.8597,NA
1,stable,6.951927961775605e-4,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.36664617158316354,0.1900385665117675,0.11516361628133992,0.025016248778050684,0.31410014670020425,0.1316377472069683,0.5183159712023954,0.21722354321469925,2.072100000000001,10.580404588117316,21.92,0.6900040860883991,0.06788566824808136,2.0721,0.19846799305836435
1,stable,0.00127427498570313,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.4094184611023127,0.1859935694428835,0.1277927840956504,0.04162558563418318,0.31213244207792396,0.22380120860557987,0.45428720762155406,0.3257271991431632,2.3594000000000004,7.627395192707802,17.99,0.7600336044571427,0.08201123682025187,2.3594,0.19125611070360393
1,stable,0.001274275,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.4274605350712448,0.1905414607347436,0.13067516504366006,0.02773811519287589,0.30570112167636815,0.14557522066806577,0.4457521691516763,0.2122676882298811,2.402499999999998,9.561905328953882,22.96,0.7223490921744123,0.09300390079968522,2.4025,0.19411997272027945
1,stable,0.002335721,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5188901092591922,0.19851792688517206,0.16260909304472865,0.04979197707817319,0.3133786714047836,0.25081854248344115,0.3825818286815905,0.3062065973424806,2.6125,5.209487963508152,13.61,0.6554539452036754,0.13540910669921927,2.6125,0.20597073124752563
1,stable,0.00233572146909012,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.4733116492114913,0.1831561783839223,0.14415375629776866,0.04030507143763513,0.3045641419092899,0.22005848666021938,0.38696740020882536,0.2795977883113893,2.6353999999999997,5.191633569012048,13.68,0.640405481859171,0.11398393717226366,2.6354,0.18661469546259515
1,stable,0.004281332,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5096769005397173,0.18049448058765297,0.10064682516254003,0.0299467119911726,0.19747182000196808,0.1659148351443892,0.35413510087767397,0.29754253989442814,3.0936000000000003,3.880629436197832,12,0.6075777543185954,0.12040090607333961,3.0936,0.182885099442294
1,stable,0.00428133239871939,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5382574817477164,0.1781373543308512,0.17192473109328163,0.019491406084410978,0.3194098306539908,0.10941784870235555,0.3309519335475674,0.11337174099656132,3.1103000000000014,3.5408657770004446,11,0.5596627859436681,0.1443030971100209,3.1103,0.18231702633510088
1,stable,0.0078475997035146,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5855682923186196,0.1649112716104214,0.16648188922551718,0.03116361818343522,0.28430823767167196,0.18897203253064884,0.2816260268421259,0.18718923919238345,3.638799999999999,3.539361238459382,12.87,0.6210894272263123,0.15615268344034974,3.6388,0.16588375930291208
1,stable,0.0078476,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.6839038363771434,0.17656477132212986,0.21275338754573445,0.02649037921921412,0.3110866999558841,0.1500320761658865,0.25817192700285135,0.12451213832503431,3.8081,3.4170643631404114,13,0.6306182702909753,0.20613033804585307,3.8081,0.1790423906463138
1,stable,0.01438449888287663,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.47757193920295027,0.15523232475017118,0.18868249017487224,0.04506459243503275,0.3950870532506082,0.29030417799616864,0.3250449032019095,0.23883823238323057,4.051100000000001,1.6542170606521238,6.7,0.18507888732417577,0.10363379698908182,4.0511,0.15756105934835693
1,stable,0.014384499,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7447101653931356,0.17874809209768588,0.2397626642952396,0.03458709676662923,0.3219543326210243,0.1934963129437341,0.24002370372280876,0.14425555733748135,4.4494,2.923759918856256,13,0.6061838272491135,0.2242648301345581,4.4494,0.18095178311173232
1,stable,0.02636650898730358,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.4720115385058019,0.14937849844499862,0.1602143441733743,0.050957529924081146,0.33942887218509166,0.3411302861826783,0.3164721331132512,0.3180584746453038,4.366700000000001,2.0341757642156226,8.88,0.1825288577186624,0.0940282210960743,4.3667,0.1517583845146678
1,stable,0.048329302,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.8057921824309288,0.15315770486891728,0.22337796589710618,0.026916025265053354,0.27721535498546956,0.1757405890098047,0.19007097389164074,0.12049543542468996,6.827499999999998,2.1986884228211268,15,0.5143591779223108,0.22994139852202714,6.8275,0.15369795989791724
1,stable,0.04832930238571752,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7969806705050176,0.15139432537094127,0.2682522421626763,0.023098923856492495,0.3365856313587814,0.1525745684317843,0.18995984592074008,0.08610896844800502,6.580499999999997,1.5204822221545675,10,0.3401473378866556,0.22532852562849878,6.5805,0.15247736183716926
1,stable,0.088586679,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5510283437207414,0.15320070291222895,0.2809458817403546,0.04771833300086994,0.509857405597881,0.3114759403434885,0.27802690126203444,0.16984884314827012,5.1583000000000006,1.5528733874141052,8,0.22507904680670449,0.12469330150063673,5.1583,0.15485298553775334
1,stable,0.08858667904100823,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5702949251941121,0.1461888244294085,0.29712458196824293,0.04121435268208056,0.5210016236197617,0.28192546757896736,0.25633898877786787,0.13871067957105485,5.363899999999997,1.7731962660589786,9.47,0.25741991488220284,0.133864920311996,5.3639,0.14734750139596198
1,stable,0.1623776739188721,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7920968531445284,0.14618310355067105,0.4953356954140113,0.0443853881621011,0.6253473845371165,0.3036287168900879,0.18455205694902316,0.08960668204015243,7.731000000000002,1.46402212379298,11.25,0.2579369583209239,0.21643194761680817,7.731,0.14737571170758057
1,stable,0.2976351441631319,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.4797401122819609,0.13075875373581108,0.22655870989278826,0.019396198913672055,0.47225300551818644,0.14833575848283717,0.2725616440823263,0.08561224118397696,6.455000000000004,1.2425780130938304,8,0.09562245216124178,0.08590137337254047,6.455,0.13174200254942012
1,stable,0.5455594781168515,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.46677087560956027,0.1340570838716894,0.2505931910607404,0.033768110793301546,0.5368655247255701,0.251893520417184,0.28720104633054294,0.13475270676894255,7.432000000000001,1.3591081285611293,10,0.09266276787932941,0.08692255563858005,7.4319999999999995,0.13571868688243777
1,stable,1,0.1111111111111111,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.3284733130896411,0.13085178199862146,0.17299866488913612,0.03429872514892172,0.5266749473858304,0.262118899911375,0.3983635101671463,0.198260056925304,4.898400000000002,1.0208910254174384,5,0.032132342398485204,0.03904941837797148,4.8984,0.13277078698977912
1,stable,1e-5,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.2476114359540592,0.20607575689040197,0.11347370993855667,0.030211486611040714,0.45827330026715773,0.1466037881744052,0.8322546012318931,0.2662421685815994,1.1789000000000005,21.913407577077393,25.83,0.8361634007482601,0.016830239725322813,1.1789,NA
1,stable,1.8329807108324375e-5,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.2569583286805696,0.20640729397900362,0.12088154805835692,0.028881670473118955,0.4704324965026814,0.13992562915948545,0.8032714683305437,0.2389253855284514,1.2870000000000001,22.53092773836514,28.99,0.8670443528690913,0.022520231402506218,1.287,NA
1,stable,3.359818286283781e-5,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.2517507523735907,0.2050060401590942,0.12444580270394967,0.024484718098229843,0.49432147284817557,0.11943413022966819,0.814321459722477,0.19675005155841022,1.2566000000000004,26.19962100475899,32.92,0.8834477370699968,0.018760596136775574,1.2566,NA
1,stable,6.158482110660267e-5,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.2546557142166694,0.19949152538243317,0.11466681206300294,0.0287826742986225,0.4502817162996809,0.14428018555397262,0.7833773767695599,0.2510113761844887,1.2379999999999993,19.379818947976524,23.99,0.8365563008805398,0.017499914549610293,1.238,NA
1,stable,1.1288378916846884e-4,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.28436901101027,0.2069615841718702,0.11389461756853661,0.033167068215368474,0.40051698025711846,0.16025712379465096,0.7277923267257689,0.29120839003133786,1.3774999999999997,16.92478390985547,23.31,0.8375966019702913,0.03602848438341228,1.3775,NA
1,stable,2.0691380811147905e-4,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.28124716347255485,0.19813380320661858,0.10899486421860238,0.02911643430808477,0.3875412035195104,0.14695339127832452,0.7044828497477565,0.2671358372417276,1.4655999999999998,17.064437244898716,25,0.8325613388291524,0.03308137428996975,1.4656,NA
1,stable,3.79269019073225e-4,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.30364110240003994,0.1985546109108347,0.10937423044072474,0.02495281592218382,0.36020890971679714,0.125672306514148,0.6539121658478361,0.2281416364863657,1.6864999999999994,14.202591918372732,23.95,0.8529314612594646,0.04214398843037909,1.6865,NA
1,stable,6.951927961775605e-4,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.3330058391410814,0.18731430016348222,0.12440173929509478,0.030576472453371695,0.37357224610824524,0.16323618873030774,0.5624955425605151,0.245788142727176,1.8866999999999994,11.083339975452319,20.9,0.8386841743090799,0.05434443039257243,1.8867,0.19710004374342024
1,stable,0.00127427498570313,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.3495747065338216,0.18893155709097031,0.1095259042650025,0.027666883280785443,0.313311867872242,0.1464386559174118,0.5404611762799006,0.252605842119726,2.1170999999999998,8.024100613018925,16.98,0.6606305773591117,0.06707131172543987,2.1170999999999998,0.20638659347575994
1,stable,0.001274275,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.3456153311211994,0.18576350302717284,0.11764151104040595,0.031730744206604176,0.3403827910607118,0.1708125853007989,0.5374862927073968,0.26972404490542223,1.9941999999999995,10.012030145010135,19.96,0.7339878023225799,0.06424284136238616,1.9942,0.20034801644734612
1,stable,0.002335721,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.35296139210488797,0.18183729515104702,0.09753171709753983,0.02947740846153469,0.2763240379235493,0.1621087051314124,0.5151761615248028,0.3022340766548263,2.3577999999999997,6.350463520782882,14.97,0.6409778166610416,0.06199763290416589,2.3578,0.1878202387106715
1,stable,0.00233572146909012,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.3515610326023999,0.17803571616915131,0.10253580739845553,0.028216347336624554,0.2916586250741248,0.15848700442677618,0.5064148175105114,0.27518530406627073,2.3652999999999995,6.156875403942396,14.56,0.7014621731926273,0.06109480241951434,2.3653,0.1815715111030586
1,stable,0.004281332,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5022290738470314,0.1876168997365013,0.14491480651830219,0.03808008000021475,0.2885432446358935,0.20296721699215978,0.3735683764768376,0.2627756329054297,2.755000000000001,6.897213566084737,18.99,0.7616906825806014,0.1260366442020173,2.755,0.19603786311960125
1,stable,0.00428133239871939,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.46306111312052395,0.19553117029029393,0.13212669685828965,0.035941554477319164,0.28533317334271635,0.18381496118475021,0.42225780733914003,0.2720234088336265,2.5490999999999993,6.665307181977868,16.98,0.7030747954170302,0.10761677655874753,2.5491,0.20077313535343214
1,stable,0.0078475997035146,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5037654606230064,0.18013717590414335,0.1296410912505126,0.033699251194059615,0.2573441440192933,0.18707549413338223,0.35758143418837773,0.2599426684008753,2.8875999999999986,4.503508847265766,13,0.6944046893957114,0.12407262437613224,2.8876,0.18284531906881815
1,stable,0.0078476,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.4518289033494521,0.16809323696696715,0.12028953155735946,0.022242325832750574,0.266228058155734,0.13232136065724956,0.3720285172570313,0.18490657952345946,2.9513999999999982,5.493320068211033,16.21,0.7292826743268739,0.10213746317022167,2.9514,0.17111029183911255
1,stable,0.01438449888287663,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.564273715086445,0.17370811807383998,0.17814191920059577,0.031088795132921256,0.315701253554412,0.17897145785498642,0.30784371738320015,0.17451701021539956,3.5506999999999995,3.804337075990843,13.5,0.4923084985476282,0.14253195926517967,3.5507,0.17498909574307853
1,stable,0.014384499,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.4728562121178742,0.1711598308090842,0.13146189819021928,0.026797440456949918,0.2780166461204242,0.15656384053592826,0.3619701431910495,0.2038418798591761,3.177799999999999,4.429603017217558,14.07,0.7196605251665663,0.10761962858299745,3.1778,0.17442499249994167
1,stable,0.02636650898730358,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5283874928657839,0.16541393290678494,0.16512324591591473,0.023671107995035606,0.31250407730195423,0.1431022621799029,0.31305421710426795,0.14335418289372523,3.9714,2.2673487754620423,9,0.4877197898486417,0.11786770654467205,3.9714,0.16858927056807868
1,stable,0.048329302,0.2222222222222222,0.4,0.5,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.48160411284174165,0.15038363614733435,0.1801894917078043,0.04129937867051506,0.3741444204962921,0.2746268126543575,0.31225571405523156,0.22919970681468055,4.183899999999999,1.5734706891231551,6.58,0.17625256479225704,0.10420490912899219,4.1839,0.15277259714566552
