rep,condition,disp_rate,kernel_exp,germ_rate,survival_rate,disturb_rate,temp_noise_color,temp_noise_sd,spat_heterogeneity,env_temp_cv_mean.env_temp_cv_mean,env_spat_cv_mean.env_spat_cv_mean,CV_S_L,CV_C_L,CV_S_R,CV_C_R,phi_S_L2R,phi_C_L2R,phi_S2C_L,phi_S2C_R,alpha_div,beta_div,gamma_div,beta_spatial,beta_temporal,local_dsr_richness,local_dsr_cv
1,stable,1e-5,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA
1,stable,1.8329807108324375e-5,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA
1,stable,3.359818286283781e-5,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA
1,stable,6.158482110660267e-5,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.6710253836027636,0.6710253836027636,0.49512609775407873,0.49512609775407873,0.7378649300801794,0.7378649300801794,1,1,0.02449999999999997,51.43333333333334,1,0.024011111111111108,0.006106060606060613,0.024500000000000015,NA
1,stable,1.1288378916846884e-4,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.6528545397499637,0.6322708641033941,0.32811537997936874,0.2127477339399483,0.5025857369469062,0.3364819510410938,0.96847126826375,0.6483930559833113,0.10369999999999997,27.43893883893881,2.83,0.09799552146786687,0.025841972555017224,0.1037,NA
1,stable,2.0691380811147905e-4,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7608732854800396,0.5096569818557686,0.23223767318332902,0.053674523393924686,0.3052251637890123,0.10531499676210541,0.6698316153053302,0.23111893371216252,0.6731999999999999,11.624428916778015,7.8,0.4587615633367284,0.1510698190204484,0.6731999999999999,NA
1,stable,3.79269019073225e-4,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7872716833654279,0.3416700354580687,0.15007602412168206,0.02156117957324343,0.1906279970341843,0.06310526922367332,0.43399253736333826,0.1436683820712199,1.477700000000001,8.816403893081429,13,0.7405994430903748,0.26298909217159006,1.4777,0.520116924076074
1,stable,6.951927961775605e-4,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.6442232719426915,0.2515274358406069,0.10155582914169498,0.02194586699105478,0.1576407335230962,0.08725039047017477,0.3904351903993033,0.21609657640070057,2.0744,2.8934859198747716,6,0.4832855863492369,0.22684189484310782,2.0744000000000002,0.27732370341752544
1,stable,0.00127427498570313,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7599090825313312,0.18706268453743743,0.14597151020901247,0.046664462345645724,0.19209075607145945,0.2494589578944411,0.24616455946850038,0.3196819864289148,3.0894,3.2479782074699557,10.02,0.58528300521953,0.2774511848230609,3.0894,0.1918123145131825
1,stable,0.001274275,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7897094867069975,0.1929964543842389,0.22700344889526836,0.030253607567107276,0.28745184490799014,0.1567573231520358,0.244389180620095,0.1332737793823796,3.1135999999999995,2.891563813015018,9,0.6090550394479186,0.28403719239682,3.1136,0.1970947939928389
1,stable,0.002335721,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.6070550099710151,0.15988599041901924,0.16724208865576595,0.03614286553578164,0.27549741935866934,0.22605398660045617,0.2633797395505446,0.21611106286871615,3.983800000000001,2.467364366418116,9.83,0.3622457344520329,0.19648924961094075,3.9838,0.16351973521889673
1,stable,0.00233572146909012,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.705459783467089,0.15221834721807734,0.1571905136551672,0.015684307218432517,0.2228199499660074,0.10303821783035272,0.21577182822524227,0.09977896791430797,3.972900000000001,2.3501850005807,9.34,0.44705463074941354,0.232708971920807,3.9729,0.1547416726928491
1,stable,0.004281332,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7986273893454107,0.14123137290392448,0.19074673837010878,0.01507440960056487,0.2388432214007248,0.1067355594625533,0.1768426362382635,0.07902840032481062,4.994799999999999,2.0026856577810976,10,0.42236226653197473,0.26155846106060254,4.9948,0.14241961860976254
1,stable,0.00428133239871939,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.9436780149834244,0.1398138377001384,0.2602797176516428,0.02357423050937227,0.2758141161699254,0.16861156876283168,0.1481584136540409,0.09057267589679774,5.960499999999999,2.349638244350629,14,0.5594741120746511,0.3265922443938153,5.9605,0.14105269662261102
1,stable,0.0078475997035146,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.8759440903366623,0.1341195335920828,0.29773046503988315,0.035968502967198925,0.33989665359287113,0.2681824340114032,0.1531142627385442,0.12080894362752123,6.526999999999999,1.8299014727013654,11.93,0.44064532210383517,0.2890692267590519,6.527,0.13524472129075402
1,stable,0.0078476,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.9244024246531649,0.13458423351740872,0.2887916657276731,0.02386269448423914,0.3124090309867237,0.17730676068495388,0.14559052413552964,0.08262944300733857,6.606900000000001,1.9689201665379212,13,0.4761222726948672,0.3084540582794392,6.6068999999999996,0.1350717631978605
1,stable,0.01438449888287663,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.6896357318897106,0.12296193072014389,0.24098194481701002,0.021506995693398756,0.34943367008649845,0.17490775858381535,0.17829982559518603,0.08924733224196578,6.5856,1.5236812365103967,10,0.253553206340762,0.19106223635328767,6.5856,0.12327919919971614
1,stable,0.014384499,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.9331017019747267,0.12935403743865637,0.4095275295071494,0.03432926185027395,0.4388884176724409,0.26538995249030345,0.1386280157510204,0.08382650585563294,7.935200000000001,1.641620977386355,13,0.348033566023175,0.30021679390379014,7.9352,0.12983029417073347
1,stable,0.02636650898730358,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.8685990236281004,0.11978640352052926,0.375935612982064,0.0369133606765202,0.43280685650761763,0.3081598544712456,0.13790759632699867,0.09819064595585773,9.758000000000001,1.4392202521052833,14,0.2974795063659829,0.2586857085193583,9.758,0.11998655548831105
1,stable,0.048329302,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7289259242367975,0.11114901525738419,0.35344457850945904,0.026666338263884194,0.48488408322083454,0.23991520034733385,0.15248327924920466,0.07544701456828411,10.098400000000002,1.290300931737137,13,0.2004432443127684,0.18826807210539107,10.0984,0.1113231347746698
1,stable,0.04832930238571752,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7347971169821488,0.10979977093022539,0.37420130000585333,0.034834818313433144,0.5092579861264538,0.31725765926751953,0.14942869044067422,0.09309112050890322,9.709,1.2365687065696433,12,0.19743204171874307,0.18853134447990802,9.709,0.10998611242253029
1,stable,0.088586679,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5535602924429776,0.11054705330209467,0.2556278175381108,0.03681490332412667,0.4617885730386688,0.333024736747362,0.1997019201182718,0.1440175943239747,8.777499999999998,1.1397404646217564,10,0.09525694429930735,0.10875895393862324,8.7775,0.11098718047651968
1,stable,0.08858667904100823,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.5806738013483186,0.10583654073383081,0.35800912496701737,0.03452629017183898,0.6165408601795429,0.32622277648576437,0.18226505223428274,0.09643969319223307,8.193900000000001,1.1007461905374754,9,0.08687127997341544,0.12126876894696734,8.1939,0.10612854299150525
1,stable,0.1623776739188721,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.39917487140923374,0.10046615901644114,0.24911252749014093,0.017935827801861686,0.6240686609622552,0.17852606268073326,0.2516845778937906,0.0719988993832176,5.901000000000002,1.016870815159086,6,0.03681604772650527,0.059701915214269936,5.901,0.10063781520129483
1,stable,0.2976351441631319,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.2365648934280609,0.10948843443319044,0.0732864539444068,0.018481747442781166,0.30979429315319407,0.1688009106939846,0.4628262158708082,0.2521850416831593,3.9595999999999982,1.010225481759506,4,0.021255166409127536,0.022518919466620192,3.9596,0.1096856831781265
1,stable,0.5455594781168515,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.209517992121484,0.102380272454511,0.06367337738225835,0.01736927784512646,0.30390410263830164,0.16965453821041426,0.4886466857469131,0.27278712955418244,3.960300000000001,1.010045041662484,4,0.017424368188674086,0.018506266862745407,3.9603,0.10244617214165798
1,stable,1,0,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.2549861196694553,0.0945590551873285,0.15313952481281137,0.033703984330007486,0.6005798472925894,0.3564331756830416,0.3708400100754806,0.22008677623366812,4.950000000000003,1.0101284572797296,5,0.01613027205325889,0.02557829075247179,4.95,0.0945998512272172
1,stable,1e-5,0.1111111111111111,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA
1,stable,1.8329807108324375e-5,0.1111111111111111,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA
1,stable,3.359818286283781e-5,0.1111111111111111,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,1.1662705366391966,1.1662705366391966,1.1662705366391966,1.1662705366391966,1,1,1,1,0.004300000000000002,NA,0.43,0.004299999999999995,0.0024757575757575695,0.004300000000000004,NA
1,stable,6.158482110660267e-5,0.1111111111111111,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA
1,stable,1.1288378916846884e-4,0.1111111111111111,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.8479586612328947,0.8265560962992383,0.6451598477518313,0.6080921522339373,0.7608387970397015,0.7356937477765448,0.9747598958390992,0.9425449434786392,0.03799999999999992,71.52857142857144,2.27,0.03376449423443903,0.011841903035396256,0.037999999999999985,NA
1,stable,2.0691380811147905e-4,0.1111111111111111,1,0,0.01,0,0.1,0.1,0.29333339940387176,0.3333431200092879,0.7053726316186247,0.6421108485831071,0.2880562347253059,0.2735419660442803,0.40837455525358385,0.42600427425869347,0.9103143782452258,0.949613072270883,0.22540000000000007,9.606529094329332,2.01,0.19418884315982127,0.06289417280269569,0.2254,NA
