rep,condition,disp_rate,kernel_exp,disturb_rate,temp_noise_color,temp_noise_sd,spat_heterogeneity,env_temp_cv_mean.env_temp_cv_mean,env_spat_cv_mean.env_spat_cv_mean,CV_S_L,CV_C_L,CV_S_R,CV_C_R,phi_S_L2R,phi_C_L2R,phi_S2C_L,phi_S2C_R,alpha_div,beta_div,gamma_div,beta_spatial,beta_temporal,local_dsr_richness,local_dsr_cv
1,stable,0.08858667904100823,0.3333333333333333,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.31875616131321993,0.08733418682835717,0.11580609334077871,0.013857343529861154,0.3633062114428714,0.15867032181905785,0.27398430972614146,0.11965988256838622,5.458399999999999,2.9317080030421097,16,0.4807008118804312,0.045167029200370794,5.4584,0.08763477158081687
1,stable,0.1623776739188721,0.3333333333333333,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.3840271251983397,0.0907148563936836,0.1532261399099285,0.018461263914829946,0.39899822136467916,0.20350871564754403,0.2362199189623176,0.12048377597766348,6.385300000000001,2.6630869284038967,17,0.5235866156287152,0.06206893946890785,6.3853,0.090916340479272
1,stable,0.2976351441631319,0.3333333333333333,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.38020746658397453,0.09191708132940739,0.14216971907402262,0.017562567287290592,0.3739266888979475,0.19106967968609478,0.24175506639900804,0.12353240480236441,6.840000000000001,2.047143549428433,14,0.4635540578831397,0.0604515658000526,6.84,0.09221878147385333
1,stable,0.5455594781168515,0.3333333333333333,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.40801556218953533,0.0981938067261531,0.16334415775177896,0.02591738029046441,0.40033805788000987,0.2639410891029396,0.24066191544071344,0.15866732332018252,7.125800000000002,1.8019084000915604,12.84,0.45037841532218525,0.061715892252136216,7.1258,0.09851797845872982
1,stable,1,0.3333333333333333,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.41870240585970336,0.10383885866384804,0.1669022817101014,0.023855968429274208,0.39861791901436117,0.2297402796625669,0.24800158110063936,0.14293374653026314,7.444300000000001,1.6122903614438917,12,0.4331828329308284,0.06602765837723318,7.4443,0.10441465129782738
1,stable,1e-5,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20407566340572073,0.09064583554201688,0.08793598512241595,0.015717710016774064,0.43089893059708606,0.17339693459484373,0.44417758604466634,0.17874036431039458,3.1607000000000003,10.12436432157892,32,0.7585573861988489,0.011072812845681096,3.1607,0.0918538206894783
1,stable,1.8329807108324375e-5,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19646458474289138,0.09099578480852284,0.08891650310303884,0.016837739721345932,0.4525828572075816,0.1850386779648817,0.4631663509614565,0.18936574352045657,3.052900000000006,11.79213021907844,36,0.7955425788627091,0.008945111287310119,3.0529,0.09224043886283316
1,stable,3.359818286283781e-5,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19910426071562154,0.09179006707546844,0.08581665351594563,0.016678094013822607,0.43101364685769644,0.1816982441042354,0.4610150819754239,0.19434565822033184,3.0482000000000005,11.154249072452272,34,0.7867690036042928,0.009817965010946353,3.0482,0.09265482832849331
1,stable,6.158482110660267e-5,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20395136630089805,0.09119760667601973,0.08843368838398159,0.015785847788445658,0.43360184336059626,0.17309497873694227,0.4471536932068013,0.17850491228979457,3.1612999999999998,9.489811809402111,30,0.7456701998406576,0.01094505053762395,3.1612999999999998,0.0919639030883455
1,stable,1.1288378916846884e-4,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.1946293468147729,0.0909871158668702,0.08803690873574653,0.014724540868640057,0.45233111129705694,0.16183105408225704,0.46748919089504964,0.1672541787313041,3.0066999999999964,11.640736152007305,35,0.8085838441308952,0.009819843191230495,3.0067,0.0920403476945375
1,stable,2.0691380811147902e-4,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20504412429798957,0.08967580107119015,0.08657364731616803,0.015073528604125868,0.4222195959653591,0.16808914360474547,0.43734879689049155,0.17411220471140781,3.171400000000001,9.459755042763932,30,0.7783140149651261,0.012743150045544585,3.1713999999999998,0.09104977587317947
1,stable,3.79269019073225e-4,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20923652262364562,0.08843161048495507,0.08343008168845464,0.016000506829613168,0.3987357495828804,0.18093650835789477,0.4226394578541973,0.19178342518424474,3.3165999999999998,8.140960606605574,27,0.7359697764050702,0.014320730864650294,3.3165999999999998,0.08916132852860081
1,stable,6.951927961775605e-4,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20905080948199756,0.09064287623059346,0.08739708372385185,0.016876387920093237,0.4180662296425026,0.1861854855218857,0.4335925627611558,0.19310012646895036,3.2099000000000006,9.658290370919522,31,0.762834497382154,0.014682314140016101,3.2098999999999998,0.09179682955431392
1,stable,0.0012742749857031334,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.21465173381434347,0.088678384774169,0.08845668968999136,0.017132009222598728,0.4120939911275038,0.19319261696328377,0.4131268040484066,0.19367680706388868,3.4587,8.153259071399201,28.2,0.6948737177884092,0.015452928472246046,3.4587,0.08977080022484649
1,stable,0.002335721469090121,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22271366502432197,0.08678890631923174,0.08102839495655707,0.017014622079782844,0.36382318501968963,0.1960460478347166,0.3896882856727887,0.20998345196032994,3.7020999999999997,6.48304324912309,24,0.6733389011614471,0.017999903848008116,3.7020999999999997,0.08772769976458113
1,stable,0.004281332398719391,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2647557872686922,0.08739109309896452,0.09670078037740615,0.013808753253901978,0.3652451996422938,0.15801099132911056,0.330081899249568,0.14279877783828465,3.916299999999999,6.672758177162052,26.13,0.685372255002677,0.034113607196800476,3.9163,0.08810179336872068
1,stable,0.007847599703514606,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.25460047339854097,0.08891166019465307,0.09078054122086025,0.014351589228488318,0.3565607715063286,0.16141402822834014,0.3492203255077003,0.1580910295915982,3.9361000000000006,5.302199262735793,20.87,0.6298332704979841,0.03286951559995538,3.9361,0.08971224245865447
1,stable,0.01438449888287663,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.25132264072170185,0.08720450082055584,0.09240483238681166,0.017631902348123913,0.36767412645936143,0.20219027896743286,0.3469822717529073,0.19081147481893382,4.23,5.201282121523682,22,0.5515738629324688,0.02486012995512093,4.23,0.08753002106455479
1,stable,0.026366508987303583,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.24759054636912609,0.08695271004674723,0.08291815418833587,0.01967387332068187,0.33490032395952396,0.22625946114968548,0.3511955982241413,0.23726858747959687,4.163599999999999,4.563921633319147,19,0.46037566426279536,0.027147931134522532,4.1636,0.08747359116271013
1,stable,0.04832930238571752,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.26559373857789115,0.08801772211460099,0.08056840761844836,0.015902512659796933,0.30335205961498946,0.18067398562179915,0.331399838662943,0.19737901157370788,4.594699999999998,3.9184749499331044,18,0.5439902529976762,0.030458182835039788,4.5947,0.08840462693939485
1,stable,0.08858667904100823,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.32460362814567956,0.08903985328913096,0.12345311316731442,0.015725715094074492,0.3803195727433756,0.17661434192854988,0.2743033212468302,0.12738208612658988,5.105899999999998,4.251841919014427,21.71,0.5839086622713062,0.04437773992894585,5.1059,0.08937414296452621
1,stable,0.1623776739188721,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.3061987525644173,0.09216338946142882,0.10268015805212838,0.015442802666844719,0.33533826376554815,0.16755897061823735,0.3009920474514008,0.15039714546411936,5.044499999999998,3.569063903290116,18,0.5606146147451643,0.038584967379398497,5.0445,0.09261737882719086
1,stable,0.2976351441631319,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.33807343677698826,0.09420216548096008,0.12712877752371435,0.015818936827965542,0.3760389421177016,0.16792540540018508,0.27864409099701315,0.12443238373007016,5.224999999999999,2.48824771165737,13,0.38195148209774926,0.05026933697764849,5.225,0.09467196044990193
1,stable,0.5455594781168515,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.38946919481059805,0.10162142788718666,0.14728183988472487,0.017399003830007923,0.37816043437363306,0.17121392792594037,0.2609228900288403,0.11813407439522648,6.138100000000003,2.607574163353978,16,0.5553165270979747,0.057613512960442786,6.1381,0.10205142136955916
1,stable,1,0.4444444444444444,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.3898150680997989,0.11537275070962866,0.13627446925691356,0.029292074990501977,0.34958748496101005,0.2538907567890496,0.2959679092756142,0.2149491034544309,5.3993,1.2967713054799672,7,0.20524544241727818,0.05557933696249838,5.3993,0.11636771261729457
1,stable,1e-5,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.1995620267019184,0.0893001013803983,0.08101879152402355,0.014055212764669896,0.40598300620107264,0.15739302136733146,0.4474804292992273,0.17348089869375882,3.165099999999999,9.478470795058007,30,0.7442863701673118,0.010333990466632763,3.1651,0.09017344147298817
1,stable,1.8329807108324375e-5,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20294408783406417,0.09215723072318553,0.09395903777569735,0.016631509401403802,0.4629799211126678,0.18046884949657602,0.45410157894590775,0.17700808559903716,3.0487000000000024,10.824350371582339,33,0.789267023499752,0.01061638120865266,3.0487,0.09327742356831126
1,stable,3.359818286283781e-5,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19504841840774245,0.09073878276564609,0.08484105876544211,0.01694404191746393,0.43497434871829926,0.18673428715950313,0.46521157929083834,0.19971511628949243,2.9685999999999964,11.453571186070663,34,0.7762513449239744,0.010635800307927133,2.9686,0.09266818523160127
1,stable,6.158482110660267e-5,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.1995879865829504,0.09098605380205808,0.08788865490963531,0.016236443547518256,0.44035042596668544,0.17844980487714032,0.45586939053690756,0.1847387875512729,3.1344999999999965,10.847255259635451,34,0.8062181055323548,0.010750764722843845,3.1345,0.09221242239854495
1,stable,1.1288378916846884e-4,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20943075983040177,0.09203890536125804,0.09327655590661883,0.014010382527762225,0.44538135650252486,0.1522223941361608,0.4394717635355555,0.15020261406079702,3.135200000000001,9.887900754846475,31,0.7771267398589567,0.014159056595927923,3.1352,0.0934836203276304
1,stable,2.0691380811147902e-4,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20123412963736734,0.09148834176116062,0.0897437132716907,0.015946215537475602,0.44596666297815774,0.17429778735201887,0.454636308095583,0.17768615712612565,3.092399999999998,10.024888065302894,31,0.7876428750338891,0.011297070799241958,3.0924,0.0923468932206262
1,stable,3.79269019073225e-4,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22053058366665665,0.09094897677638392,0.08943546318719654,0.018127980097222038,0.40554675773398785,0.1993203303627403,0.41240981302556196,0.20269342217503286,3.1266000000000047,9.915160773258082,31,0.7652911664326567,0.016256058340072058,3.1266,0.09190326604876782
1,stable,6.951927961775605e-4,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2140582582577226,0.09091495386754804,0.08809224062710562,0.017672847906300623,0.4115339503559074,0.19438879034188147,0.42472060927491967,0.20061753203792118,3.2644999999999977,9.190410349370284,30,0.7342491987333141,0.013854130915958182,3.2645,0.09221460584293585
1,stable,0.0012742749857031334,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2124557208390921,0.08915382355641198,0.08810928539364662,0.015248092503941872,0.414718347172106,0.17103127937405466,0.4196348453423598,0.17305886020772768,3.3192000000000013,8.595161580619092,28.53,0.7197356962413533,0.014681117061456741,3.3192,0.08988360133878953
1,stable,0.002335721469090121,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22069863908938675,0.09000223871412626,0.08933647609051988,0.0176324428128073,0.4047894289657902,0.1959111580414478,0.40780604305255275,0.19737114764792474,3.418699999999997,8.745401425892009,29.9,0.728048020292547,0.020139270827242577,3.4187,0.09147296819360796
1,stable,0.004281332398719391,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.21974513038517052,0.086646161417566675,0.08844243892196751,0.014950277609940471,0.40247735532043466,0.17254402694069546,0.39430298758244514,0.16903963518160162,3.617700000000001,7.098418396845695,25.68,0.7214163461799802,0.01711359732044181,3.6177,0.08726220744198024
1,stable,0.007847599703514606,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2502851352258667,0.08867475764852592,0.09089242820482965,0.016214809684403163,0.3631555190954705,0.18285710741576194,0.35429494272004003,0.17839560461364784,3.833000000000002,6.522670835468449,25,0.6823237397217238,0.02926282547698922,3.833,0.09000975797224282
1,stable,0.01438449888287663,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.218502640233681,0.08770791108536397,0.07757071415829118,0.025177530386656592,0.3550104203561659,0.28706111085181263,0.4014043537028358,0.3245752041843936,3.790799999999999,5.425624239683198,20.57,0.5701925006935399,0.019106909935072487,3.7908,0.08822128654630954
1,stable,0.026366508987303583,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22628863826683876,0.08667195278922663,0.08326083338982304,0.01957445274147014,0.3679408477046124,0.225845294948786,0.3830150442066091,0.23509796797040858,3.874300000000003,5.678693336557083,22,0.5690232875677388,0.02095246341569746,3.8743,0.08731475911295514
1,stable,0.04832930238571752,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2641271044585514,0.08787986977443392,0.08727071206234334,0.0184692318690347,0.33041180018705135,0.21016453388518544,0.33271810537802876,0.21163150193894242,4.235900000000001,5.194267746952262,22,0.5185122680899021,0.03302655427908979,4.2359,0.08843729111132995
1,stable,0.08858667904100823,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.30333867419979094,0.09116388150918209,0.11657502482699575,0.02456582222400448,0.3843065020789759,0.2694688051597517,0.30053497711649496,0.21072971899822981,4.4708,4.697897635506985,21,0.4478093012910522,0.045391000262181805,4.4708,0.09172002578681501
1,stable,0.1623776739188721,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.26328373218668344,0.08846815679295379,0.08987377117855146,0.014317902491937023,0.34135709955230253,0.1618424415176399,0.33601831779802005,0.15931124625327858,4.334899999999998,4.582524177871886,19.86,0.5285634049558512,0.02855582651600182,4.3349,0.08880091835530841
1,stable,0.2976351441631319,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.3123494322088793,0.0966694907162254,0.11064505436174987,0.01754310375590927,0.3542348503062351,0.18147508201328266,0.3094914885312775,0.15855298600652087,4.863699999999998,3.2904665055591993,16,0.501380078270224,0.039603667662844705,4.8637,0.09698080017615544
1,stable,0.5455594781168515,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.3569663695148805,0.10425848131318276,0.13273389551600284,0.019895507903807296,0.3718386572280998,0.19082867554959912,0.2920680776031386,0.14989018311007551,4.878099999999999,2.673531948063438,13.04,0.3344850717880484,0.05614955407550076,4.8781,0.10461662642351667
1,stable,1,0.5555555555555556,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.3262519286168558,0.11244976086796635,0.10288218474796725,0.016974819807746865,0.31534582855689464,0.15095469902935557,0.3446715590148289,0.16499280073931608,4.772399999999999,2.7246744783193093,13,0.384623503338574,0.038184584514321336,4.7724,0.11287609988657248
1,stable,1e-5,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19815808789455555,0.0901378956966407,0.08762741824485776,0.01584382838049291,0.44220964774088006,0.17577322232832404,0.45487871150939413,0.18080902870172913,3.142499999999992,10.501213224143171,33,0.7901224043582238,0.009488639792114208,3.1425,0.09126823658222645
1,stable,1.8329807108324375e-5,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19450907035881784,0.09178828193332488,0.08892378743507279,0.012955969879984207,0.4571703893861191,0.14115058705854674,0.47189718075357484,0.14569745906790055,3.0294999999999987,11.223082680604964,34,0.8168538428223089,0.009293157348317834,3.0295,0.094109859177566
1,stable,3.359818286283781e-5,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20000215695951282,0.0913231551848659,0.09537586391108771,0.018938453249083338,0.4768741765639808,0.20737843771107267,0.45661085146873087,0.1985665185349025,3.0750999999999973,10.7314839804921,33,0.7869320371118086,0.00994601076684109,3.0751,0.09255106862304134
1,stable,6.158482110660267e-5,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20132045662408848,0.09151402460544521,0.0821022429367727,0.01655104156776746,0.4078186802947524,0.18085797930017658,0.45456893025194606,0.20159061404100115,3.1130000000000058,9.315923129741742,29,0.7750670512155583,0.010923681602869158,3.113,0.09230125678227089
1,stable,1.1288378916846884e-4,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20042804541234271,0.09248256878472101,0.08586813962454852,0.017707810958316816,0.4284237739678152,0.19147187617092132,0.4614252890330575,0.20622096898503664,3.0638000000000023,10.118265456913985,31,0.7779825357655744,0.01111816176557149,3.0638,0.09317064805103929
1,stable,2.0691380811147902e-4,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20703921904883726,0.09266857798284146,0.08305986130904337,0.01564910938086661,0.40117935959491263,0.16887179798706098,0.44758948767567763,0.18840760307364937,3.174400000000004,10.764084528312617,34.17,0.7860852308463504,0.012880892054117549,3.1744,0.0939853834185659
1,stable,3.79269019073225e-4,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.214023009639122,0.09400376933146024,0.0939987408776436,0.01697806983459246,0.4391992292611011,0.18061052184755755,0.43922272418262903,0.18062018359046422,3.160099999999998,11.076019253490783,35,0.7805483785273996,0.017258868940248438,3.1601,0.09525344759523197
1,stable,6.951927961775605e-4,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.21429242626791023,0.09060252584259397,0.09334835273953446,0.014966642121604173,0.43561200162449765,0.16519012005919234,0.4227985441227023,0.16033107904287175,3.2259000000000033,10.849789705866241,35,0.7956134805857837,0.01640349324596037,3.2258999999999998,0.09203695135496415
1,stable,0.0012742749857031334,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22197736223328196,0.09162570552667217,0.09754886423110275,0.015150399739721855,0.439454110318628,0.16535097495442025,0.41277049427400736,0.1553108778778714,3.149499999999998,9.613950833192636,30.28,0.776750452144884,0.019873830101402715,3.1494999999999997,0.09303539390332251
1,stable,0.002335721469090121,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2171584829692138,0.09186553714328939,0.08022800720424207,0.017381349761623813,0.36944450019765457,0.18920424679510503,0.4230345316803167,0.2166494017154744,3.264300000000002,8.884431101332149,29,0.7517927291074602,0.016647572530728197,3.2643,0.09298971049222444
1,stable,0.004281332398719391,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22616587558304815,0.08838337992189353,0.09212449908561648,0.01621132032925201,0.4073315607322394,0.1834204614439766,0.39079007694703766,0.17597186948268687,3.3857999999999993,8.148756821781411,27.59,0.728647524480695,0.022798923492153986,3.3858,0.089297700689457
1,stable,0.007847599703514606,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.209083415481393,0.08773177553417903,0.0767360725426664,0.017762968959714333,0.36701176114800643,0.20246904672291896,0.41960179066419817,0.2314813407975481,3.5772000000000004,8.10719415526695,29,0.5934848675035387,0.014055876397622949,3.5772,0.08845507433492779
1,stable,0.01438449888287663,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22018894714523912,0.0886425934198512,0.0865594730871074,0.018105611672749915,0.3931145237277137,0.20425408344037943,0.4025751272673171,0.20916961514460344,3.5706999999999987,7.5617325710271,27,0.6579416013443737,0.017325457824304356,3.5707,0.0895576248717242
1,stable,0.026366508987303583,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22134255937997938,0.08826859911958249,0.07539246075263738,0.015698462981114644,0.34061438958610274,0.17784878357304668,0.3987872886571784,0.2082232470514697,3.7174999999999994,6.994348269871027,26,0.6474903647852832,0.018676971121489985,3.7175,0.08916506815156837
1,stable,0.04832930238571752,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.25805366547678893,0.08845957422921413,0.10585199767998468,0.018487542238185158,0.41019373812965937,0.2089942484945804,0.3427952634029559,0.17465463707238968,4.1264,6.3013345307101485,26,0.6378569963110541,0.027609020106969254,4.1264,0.0887801289351373
1,stable,0.08858667904100823,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.23921310014233405,0.08948724975256196,0.09222062169125182,0.020982608091132646,0.38551660271272636,0.23447595215129435,0.374090088290801,0.22752620516245214,3.9438999999999993,5.578489133140613,22,0.6088498291352964,0.02086148220588014,3.9439,0.08994344236049832
1,stable,0.1623776739188721,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2520694879245803,0.08924840641196387,0.10870870199435333,0.01736332150563292,0.43126481863953003,0.19455049343385633,0.3540627116228648,0.15972338172646772,4.0649,5.757235677841501,23.4,0.6776099432601768,0.02506330184840651,4.0649,0.08962696333038278
1,stable,0.2976351441631319,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.28031189204286744,0.09412133239091185,0.09150748119815708,0.01408142801648698,0.32644880148061306,0.14960931447509612,0.3357735974202553,0.1538828064340883,4.234199999999999,5.432418791338052,23,0.6656233210085128,0.03414536098680356,4.2341999999999995,0.09452433040604327
1,stable,0.5455594781168515,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.28707893947889707,0.10170690881880894,0.09680947002464312,0.015478833029046254,0.33722247337394634,0.15219057592854215,0.3542820278054055,0.15988965774842145,4.2927,5.358555191725603,23,0.5717892001299871,0.03299553099424051,4.2927,0.10250936099876762
1,stable,1,0.6666666666666666,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.3334567532368556,0.11353989047181738,0.11582900217644315,0.015162371817310944,0.34735839371101107,0.1335422445301241,0.34049360035353543,0.1309030685960153,4.423400000000002,4.522921911616365,20,0.6035271600201545,0.045270762329306845,4.4234,0.11391822164111913
1,stable,1e-5,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19933500079034613,0.09104277598467382,0.08930751337212102,0.016358549381464832,0.44802725571537566,0.1796798175861711,0.45673251372662627,0.1831710319075064,3.129999999999997,10.862619808306711,34,0.7808763617355038,0.009512082230804712,3.13,0.09239625278155116
1,stable,1.8329807108324375e-5,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19852633430418856,0.08935687500114453,0.08495312558526498,0.016055902191195813,0.4279186732733251,0.17968289726996564,0.45010086603537947,0.18899719204658305,3.2702999999999993,10.090820093980778,33,0.772828169528505,0.0096340299457132,3.2703,0.09055586495908162
1,stable,3.359818286283781e-5,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19409955935201106,0.08985396551997361,0.08447019679204319,0.016553787864261996,0.4351900492409232,0.1842299087020512,0.46292719993772946,0.19597193439735547,3.0940999999999947,10.34229042697568,32,0.8059852810545992,0.009681563387425545,3.0941,0.09110742216280018
1,stable,6.158482110660267e-5,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19894108295165336,0.09228712629369873,0.08974057864719452,0.01487918445024068,0.45109123422738817,0.16122708602810418,0.46389174585988524,0.16580218976229918,3.0764000000000027,10.076801670545207,31,0.8214418067564646,0.009810400972172336,3.0764,0.09387804804297714
1,stable,1.1288378916846884e-4,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20189012996886083,0.09275879746488182,0.08522630816495214,0.02022879589380788,0.422142024367894,0.2180795401262768,0.4594518685940158,0.2373538914140907,3.097299999999996,10.331639024964344,32,0.7901394583303114,0.010472454153426874,3.0973,0.09389415132632084
1,stable,2.0691380811147902e-4,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19866686430457048,0.09100100181084192,0.08649158113647418,0.01541124105500728,0.43535987462849574,0.1693524329220206,0.4580582782608925,0.17818197855222512,3.070399999999998,12.050679706972433,37,0.8006100935894881,0.010106749055066786,3.0704,0.09213243981412617
1,stable,3.79269019073225e-4,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20891903987519184,0.09384007080647994,0.09214269125634252,0.016214110549483247,0.4410449679999895,0.17278450890047298,0.44916954846499374,0.17596740803212835,3.1847999999999996,9.105862651289321,29,0.7589530545391396,0.012843959678778343,3.1848,0.09496707998569878
1,stable,6.951927961775605e-4,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2044751579990666,0.09269062461546461,0.08720795690264325,0.01594005757390074,0.4264965864608421,0.17197054869388897,0.4533099547275456,0.18278214672195353,3.0456999999999983,9.193432391294946,28,0.7515413749555733,0.012415699220585368,3.0457,0.09351668997566027
1,stable,0.0012742749857031334,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20227137795492978,0.08701267983111813,0.07864609210871666,0.015219401089957096,0.3888147344615442,0.17491015239958418,0.4301779159803141,0.19351757578645498,3.389899999999996,7.9649437501587865,27,0.7162768205508027,0.011311548127523574,3.3899,0.0878280960981592
1,stable,0.002335721469090121,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.21341559853472733,0.08923127691413059,0.08296700978047518,0.015178756984054225,0.38875794623313187,0.17010579147781454,0.4181103795916339,0.18294930749241342,3.315400000000001,9.108866988035189,30.2,0.744047529437933,0.014717255288416284,3.3154,0.08990946593161117
1,stable,0.004281332398719391,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2260312732199933,0.0911064911627047,0.0874312628613855,0.018271842768144225,0.38681046925878165,0.20055478522944123,0.4030702914018094,0.20898523217161588,3.3270999999999997,8.4159559321483,28,0.7259139502057855,0.021246152790818373,3.3271,0.09194694296734576
1,stable,0.007847599703514606,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22330707914168263,0.09082453181044871,0.0964695640065893,0.01824787738113598,0.4320040563755788,0.20091353093038122,0.40672482108291275,0.189156834790811,3.4396,8.367320791155105,28.78,0.7573322079449311,0.016957947849792664,3.4396,0.09179764430096816
1,stable,0.01438449888287663,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.21947504412862087,0.08826009123455592,0.08038839576472011,0.014900521879924205,0.3662757926938126,0.16882513570403265,0.4021418088100809,0.18535662688847396,3.4562999999999984,7.5228046306285945,26,0.7518502883149657,0.019116755764674663,3.4563,0.08927922470800244
